X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12
3280,854,922,76,618,163,176,14,1468,381,427,26,0,0,0,0,203,58,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,444,498,27,1024,263,303,18,1552,443,484,20,0,0,0,0,368,101,120,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,172,176,3,0,0,0,0,363,79,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,309,288,5,0,0,0,0,1391,435,384,13,0,0,0,0,204,60,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,117,122,2,222,61,64,1,1170,333,338,6,0,0,0,0,186,49,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,447,516,15,188,56,61,2,533,160,175,0,0,0,0,0,0,0,0,0,184,54,61,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,529,682,12,706,163,223,3,1842,564,647,13,0,0,0,0,469,147,160,2,0,0,0,0,0,0,0,0,258,92,101,0,0,0,0,0
1279,242,338,39,279,60,77,8,106,22,27,3,0,0,0,0,0,0,0,0,0,0,0,0,122,22,32,5,0,0,0,0,0,0,0,0
2044,614,582,18,0,0,0,0,719,216,202,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,275,259,6,236,59,52,2,246,58,59,2,0,0,0,0,0,0,0,0,255,63,59,1,0,0,0,0,0,0,0,0,0,0,0,0
956,283,336,0,0,0,0,0,1152,343,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,610,689,0,728,191,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,615,667,28,744,224,248,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,71,84,3,0,0,0,0,0,0,0,0
918,249,277,2,467,123,142,1,464,124,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,62,63,1
1433,373,363,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,460,483,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,433,401,29,924,239,229,17,1720,507,454,35,0,0,0,0,332,104,89,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,447,532,25,585,149,176,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,101,117,6,0,0,0,0,0,0,0,0
1499,420,513,43,174,52,61,4,145,41,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,624,613,38,471,114,113,6,252,59,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,226,229,4,0,0,0,0,638,151,170,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,166,180,3,0,0,0,0,669,150,170,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,742,757,1,0,0,0,0,228,56,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,361,371,20,0,0,0,0,102,24,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,352,361,10,0,0,0,0,972,264,292,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,440,429,31,177,63,63,5,733,247,254,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,485,509,31,0,0,0,0,741,242,254,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,734,745,17,214,60,59,1,419,115,113,2,0,0,0,0,0,0,0,0,220,61,62,1,0,0,0,0,0,0,0,0,0,0,0,0
1847,457,486,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,334,406,34,175,51,61,4,0,0,0,0,147,44,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,328,394,38,369,108,123,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,472,394,28,383,113,101,10,562,166,147,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,290,386,0,125,36,44,0,817,222,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,357,372,20,0,0,0,0,157,36,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,686,620,2,393,136,127,0,1598,503,469,5,0,0,0,0,394,132,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,326,395,0,108,30,39,0,972,279,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2052,563,559,15,450,129,130,2,1836,498,491,14,0,0,0,0,180,46,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,561,525,11,0,0,0,0,414,116,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,582,662,46,0,0,0,0,2322,598,708,46,0,0,0,0,183,46,54,3,187,51,58,5,0,0,0,0,0,0,0,0,0,0,0,0
1999,602,673,22,1202,342,379,14,2422,792,861,36,0,0,0,0,597,198,218,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,882,891,41,0,0,0,0,633,147,148,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,344,376,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,533,541,23,924,269,273,11,2498,688,717,27,0,0,0,0,556,156,167,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,403,384,9,244,67,65,3,935,264,257,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,348,355,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,364,360,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,336,291,10,0,0,0,0,1326,472,402,11,0,0,0,0,135,51,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,485,417,31,390,108,101,9,565,167,154,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,703,784,75,578,143,169,19,968,279,298,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,450,545,47,449,132,159,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,116,124,2,0,0,0,0,1160,326,345,5,0,0,0,0,186,50,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,417,431,22,180,38,40,2,1530,345,362,16,0,0,0,0,156,43,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,628,610,11,196,61,62,1,1387,447,437,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,168,207,0,110,36,48,0,674,219,278,0,0,0,0,0,128,41,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,536,517,14,878,273,260,7,621,165,157,5,0,0,0,0,0,0,0,0,202,54,53,1,0,0,0,0,0,0,0,0,0,0,0,0
2241,676,595,56,935,274,259,26,1128,358,301,21,0,0,0,0,0,0,0,0,92,30,24,2,0,0,0,0,0,0,0,0,0,0,0,0
1991,515,577,21,1012,265,303,8,801,209,219,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119,589,739,50,925,270,340,29,773,215,285,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,340,405,12,189,57,63,2,1581,451,571,16,0,0,0,0,199,58,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,431,506,32,622,161,189,12,652,179,212,6,0,0,0,0,220,59,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,517,500,22,937,250,242,14,1868,576,549,9,0,0,0,0,394,130,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,585,881,22,553,130,205,5,79,16,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,477,518,43,544,156,177,15,438,123,147,12,0,0,0,0,0,0,0,0,213,58,64,6,0,0,0,0,0,0,0,0,0,0,0,0
1180,282,368,0,111,27,36,0,876,208,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,560,549,15,445,127,132,2,1831,494,486,14,0,0,0,0,175,46,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3420,1021,877,22,1022,307,262,7,2064,595,548,16,0,0,0,0,0,0,0,0,312,98,86,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,343,378,30,947,231,254,21,462,104,119,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,342,427,32,381,107,126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,309,407,0,0,0,0,0,1137,278,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,334,413,33,178,52,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,172,173,3,0,0,0,0,663,154,172,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,197,187,9,505,126,126,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,61,58,2,0,0,0,0
1974,484,612,0,0,0,0,0,1586,397,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,753,641,0,221,91,74,0,1344,510,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,217,238,7,859,220,236,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,119,124,2,0,0,0,0,1176,319,343,6,0,0,0,0,183,51,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,619,700,17,194,60,66,2,1445,442,487,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,725,850,28,1271,312,360,11,1085,265,292,10,0,0,0,0,0,0,0,0,197,47,59,2,0,0,0,0,0,0,0,0,0,0,0,0
1037,326,385,0,734,235,278,0,346,103,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,927,968,17,399,130,126,0,1388,447,455,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,464,494,21,236,59,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,829,997,27,854,196,236,7,980,232,298,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,663,775,57,573,172,202,15,401,136,156,11,0,0,0,0,0,0,0,0,66,21,24,2,0,0,0,0,0,0,0,0,0,0,0,0
2050,492,567,8,204,49,54,0,1094,249,286,5,578,139,149,2,162,37,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,646,649,1,178,61,61,0,1331,464,463,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,791,743,17,0,0,0,0,1245,386,386,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,836,953,46,215,58,72,9,369,121,135,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,416,478,8,179,57,61,1,720,190,228,4,0,0,0,0,0,0,0,0,186,50,58,1,0,0,0,0,0,0,0,0,0,0,0,0
1121,320,348,0,220,60,74,0,906,241,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,498,615,51,413,119,145,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,260,306,5,207,56,57,2,658,163,188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,252,279,10,1025,251,273,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,519,511,4,957,257,256,0,1211,372,394,11,0,0,0,0,188,59,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,414,336,4,0,0,0,0,1004,374,311,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,115,119,0,0,0,0,0,180,39,41,0,0,0,0,0,0,0,0,0,365,80,85,1,0,0,0,0,0,0,0,0,0,0,0,0
2085,743,658,2,402,137,118,1,2018,657,588,6,0,0,0,0,418,136,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,423,446,0,88,25,25,0,1116,292,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,437,539,15,769,196,236,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,522,422,0,87,34,22,0,1180,407,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,292,349,0,183,53,64,0,959,290,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,409,464,27,232,54,59,1,244,50,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,322,345,25,432,128,139,11,379,109,125,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,534,473,0,78,28,24,0,1156,377,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,650,651,42,616,147,148,11,607,151,148,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,1263,1198,12,184,46,46,0,3583,908,879,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,578,641,28,313,71,82,4,616,149,163,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,173,194,9,489,116,116,5,496,118,123,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,425,386,0,396,103,98,0,565,144,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,362,338,18,0,0,0,0,466,111,115,5,187,46,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,521,473,18,120,47,40,2,873,274,251,12,0,0,0,0,0,0,0,0,128,48,49,2,0,0,0,0,0,0,0,0,0,0,0,0
210,70,63,5,0,0,0,0,1062,340,311,19,0,0,0,0,206,69,61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,441,492,35,0,0,0,0,1276,369,386,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,289,347,18,104,27,31,2,128,33,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,73,84,3
1119,316,443,0,505,136,185,0,1305,394,488,0,0,0,0,0,274,81,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,646,685,2,187,54,52,0,170,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,422,352,3,0,0,0,0,1085,402,342,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,510,479,15,0,0,0,0,862,249,238,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,415,461,32,0,0,0,0,1300,397,458,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,289,299,4,982,248,254,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,469,497,22,1111,298,319,14,2014,589,575,15,0,0,0,0,513,151,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,262,282,10,985,261,287,10,200,53,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,47,52,2
3515,1029,1069,13,133,40,36,1,2619,759,804,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,840,822,32,857,261,251,7,591,156,153,5,0,0,0,0,0,0,0,0,368,99,93,2,0,0,0,0,0,0,0,0,0,0,0,0
2042,592,585,16,411,110,104,4,765,220,192,5,0,0,0,0,0,0,0,0,207,53,51,1,0,0,0,0,0,0,0,0,0,0,0,0
1898,606,598,13,0,0,0,0,1079,350,354,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,58,55,1,0,0,0,0
1949,523,585,26,209,61,64,3,406,107,130,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2115,495,620,26,374,89,109,5,1042,249,310,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,500,549,10,1053,258,276,7,750,178,196,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,463,376,31,391,117,100,9,726,222,194,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,290,286,0,135,43,39,0,690,199,207,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,382,402,7,651,174,181,2,2280,667,737,9,0,0,0,0,561,159,186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,384,399,0,636,174,180,0,2277,677,739,0,0,0,0,0,559,162,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,121,152,4,0,0,0,0,1001,349,425,5,0,0,0,0,152,53,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,556,717,23,0,0,0,0,812,205,260,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,635,744,69,424,130,136,15,279,74,84,7,0,0,0,0,0,0,0,0,160,43,53,4,218,55,64,7,0,0,0,0,0,0,0,0
1147,324,393,31,536,155,176,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,557,636,2,556,148,166,3,159,42,49,0,0,0,0,0,0,0,0,0,0,0,0,0,189,51,53,0,0,0,0,0,0,0,0,0
1369,361,354,8,570,156,153,2,1209,300,277,11,0,0,0,0,196,45,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,174,165,0,0,0,0,0,1249,372,350,0,0,0,0,0,222,71,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,456,541,14,820,258,322,6,265,85,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,421,494,11,227,58,69,3,851,217,248,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,358,361,9,0,0,0,0,1293,415,416,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,746,749,29,364,108,106,4,2866,754,757,31,152,40,38,1,344,90,92,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,754,779,3,0,0,0,0,2440,653,688,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2083,587,591,9,542,155,161,1,2044,582,569,13,0,0,0,0,310,88,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,320,355,6,376,97,112,1,388,113,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,170,156,0,0,0,0,0,1385,413,387,0,0,0,0,0,220,71,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,702,763,0,983,207,222,0,743,163,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,362,405,34,408,109,117,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,910,885,23,525,124,130,4,1243,267,254,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,953,983,11,816,249,254,0,1204,383,397,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,435,383,31,388,107,99,9,782,227,210,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,425,525,33,412,111,128,9,624,161,193,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,484,384,31,387,113,99,9,722,221,194,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,862,861,54,540,168,165,6,722,219,209,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,104,111,2,0,0,0,0,1082,298,320,5,0,0,0,0,174,47,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,348,327,0,0,0,0,0,1053,313,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,583,553,0,448,122,123,0,477,119,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,57,55,0,0,0,0,0
700,174,193,1,0,0,0,0,1320,333,370,3,0,0,0,0,210,56,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,852,831,52,550,176,165,6,709,225,206,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,293,317,13,238,59,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,505,447,10,598,157,135,3,1237,388,361,10,0,0,0,0,169,52,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,417,464,32,0,0,0,0,1318,406,452,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,572,556,15,660,164,160,5,315,82,77,3,0,0,0,0,0,0,0,0,132,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,777,864,16,345,84,100,1,536,137,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,452,457,50,330,97,103,10,498,148,160,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,1148,1112,55,0,0,0,0,1227,322,355,34,541,141,161,19,201,56,59,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,887,910,14,592,196,190,0,1011,325,329,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,348,411,37,338,95,116,9,0,0,0,0,0,0,0,0,0,0,0,0,302,86,110,8,0,0,0,0,0,0,0,0,0,0,0,0
2448,578,528,0,422,100,96,0,600,147,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,329,396,38,402,107,120,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,323,387,40,181,48,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,400,433,4,945,234,253,3,1054,234,251,2,0,0,0,0,123,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,397,508,16,366,101,120,4,802,218,271,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,585,551,19,501,133,122,5,1218,307,303,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,413,467,32,0,0,0,0,1314,408,452,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,534,504,30,245,72,66,5,449,142,138,6,0,0,0,0,0,0,0,0,154,52,53,3,0,0,0,0,127,44,39,1,0,0,0,0
3341,799,908,3,305,67,83,0,253,63,77,0,0,0,0,0,0,0,0,0,0,0,0,0,199,41,48,2,0,0,0,0,0,0,0,0
1910,518,458,15,252,66,62,2,433,117,108,3,0,0,0,0,0,0,0,0,116,29,24,0,193,44,48,2,0,0,0,0,0,0,0,0
2095,541,519,13,256,64,57,3,1310,325,326,10,0,0,0,0,190,49,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,642,745,23,823,219,248,8,1347,402,445,17,0,0,0,0,385,113,133,4,178,53,58,2,0,0,0,0,0,0,0,0,0,0,0,0
3464,1085,1102,11,564,189,184,0,970,309,325,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,334,343,12,0,0,0,0,1036,270,296,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,629,617,15,446,127,132,2,1832,496,492,13,0,0,0,0,179,46,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3474,913,1035,76,647,169,204,17,316,86,103,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,647,728,20,425,131,149,4,1724,511,586,14,0,0,0,0,429,127,149,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
