X1_CC_4,X2_CN_4,X3_CO_4,X4_CS_4,X5_NC_4,X6_NN_4,X7_NO_4,X8_NS_4,X9_OC_4,X10_ON_4,X11_OO_4,X12_OS_4,X13_FC_4,X14_FN_4,X15_FO_4,X16_FS_4,X17_PC_4,X18_PN_4,X19_PO_4,X20_PS_4,X21_SC_4,X22_SN_4,X23_SO_4,X24_SS_4,X25_cC_4,X26_cN_4,X27_cO_4,X28_cS_4,X29_bC_4,X30_bN_4,X31_bO_4,X32_bS_4,X33_IC_4,X34_IN_4,X35_IO_4,X36_IS_4,X37_CC_8,X38_CN_8,X39_CO_8,X40_CS_8,X41_NC_8,X42_NN_8,X43_NO_8,X44_NS_8,X45_OC_8,X46_ON_8,X47_OO_8,X48_OS_8,X49_FC_8,X50_FN_8,X51_FO_8,X52_FS_8,X53_PC_8,X54_PN_8,X55_PO_8,X56_PS_8,X57_SC_8,X58_SN_8,X59_SO_8,X60_SS_8,X61_cC_8,X62_cN_8,X63_cO_8,X64_cS_8,X65_bC_8,X66_bN_8,X67_bO_8,X68_bS_8,X69_IC_8,X70_IN_8,X71_IO_8,X72_IS_8,X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12,X109_CC_16,X110_CN_16,X111_CO_16,X112_CS_16,X113_NC_16,X114_NN_16,X115_NO_16,X116_NS_16,X117_OC_16,X118_ON_16,X119_OO_16,X120_OS_16,X121_FC_16,X122_FN_16,X123_FO_16,X124_FS_16,X125_PC_16,X126_PN_16,X127_PO_16,X128_PS_16,X129_SC_16,X130_SN_16,X131_SO_16,X132_SS_16,X133_cC_16,X134_cN_16,X135_cO_16,X136_cS_16,X137_bC_16,X138_bN_16,X139_bO_16,X140_bS_16,X141_IC_16,X142_IN_16,X143_IO_16,X144_IS_16,X145_CC_20,X146_CN_20,X147_CO_20,X148_CS_20,X149_NC_20,X150_NN_20,X151_NO_20,X152_NS_20,X153_OC_20,X154_ON_20,X155_OO_20,X156_OS_20,X157_FC_20,X158_FN_20,X159_FO_20,X160_FS_20,X161_PC_20,X162_PN_20,X163_PO_20,X164_PS_20,X165_SC_20,X166_SN_20,X167_SO_20,X168_SS_20,X169_cC_20,X170_cN_20,X171_cO_20,X172_cS_20,X173_bC_20,X174_bN_20,X175_bO_20,X176_bS_20,X177_IC_20,X178_IN_20,X179_IO_20,X180_IS_20,X181_CC_24,X182_CN_24,X183_CO_24,X184_CS_24,X185_NC_24,X186_NN_24,X187_NO_24,X188_NS_24,X189_OC_24,X190_ON_24,X191_OO_24,X192_OS_24,X193_FC_24,X194_FN_24,X195_FO_24,X196_FS_24,X197_PC_24,X198_PN_24,X199_PO_24,X200_PS_24,X201_SC_24,X202_SN_24,X203_SO_24,X204_SS_24,X205_cC_24,X206_cN_24,X207_cO_24,X208_cS_24,X209_bC_24,X210_bN_24,X211_bO_24,X212_bS_24,X213_IC_24,X214_IN_24,X215_IO_24,X216_IS_24
30,5,8,0,4,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,154,154,0,73,18,16,0,86,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,513,482,0,239,66,58,0,369,104,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3895,1030,1054,11,458,126,123,1,718,190,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6317,1646,1710,27,708,186,191,4,1141,304,312,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8767,2326,2465,42,984,259,277,5,1650,444,455,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,2,3,0,0,0,0,15,6,6,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,90,113,20,0,0,0,0,202,42,52,8,0,0,0,0,65,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,358,414,31,0,0,0,0,715,172,193,13,0,0,0,0,235,55,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040,733,849,46,0,0,0,0,1515,368,420,23,0,0,0,0,502,124,141,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4881,1218,1366,61,0,0,0,0,2287,593,654,27,0,0,0,0,759,199,215,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6479,1712,1861,63,0,0,0,0,2906,776,845,27,0,0,0,0,971,258,276,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,7,0,0,0,0,0,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,170,135,5,0,0,0,0,221,76,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,458,428,11,0,0,0,0,729,222,205,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3195,884,828,17,0,0,0,0,1621,448,428,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5754,1572,1512,25,0,0,0,0,2881,790,770,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8248,2289,2293,40,0,0,0,0,4136,1150,1151,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,7,0,0,0,0,0,7,4,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,93,122,9,0,0,0,0,290,68,89,7,0,0,0,0,0,0,0,0,39,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1658,498,621,37,0,0,0,0,1039,319,366,25,0,0,0,0,0,0,0,0,172,46,60,4,0,0,0,0,0,0,0,0,0,0,0,0,4149,1228,1396,66,0,0,0,0,2456,713,804,38,0,0,0,0,0,0,0,0,439,132,150,8,0,0,0,0,0,0,0,0,0,0,0,0,8000,2237,2396,107,0,0,0,0,4710,1317,1390,68,0,0,0,0,0,0,0,0,854,236,256,10,0,0,0,0,0,0,0,0,0,0,0,0,12913,3568,3732,157,0,0,0,0,7628,2110,2204,93,0,0,0,0,0,0,0,0,1356,371,397,17,0,0,0,0,0,0,0,0,0,0,0,0
6,6,11,0,0,0,0,0,22,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,102,93,0,0,0,0,0,394,140,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,370,417,0,0,0,0,0,1495,441,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832,731,831,0,0,0,0,0,3390,887,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4798,1234,1387,2,0,0,0,0,5692,1444,1629,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6865,1705,1934,23,0,0,0,0,8045,2013,2264,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,3,10,0,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,353,121,140,15,108,33,43,4,0,0,0,0,0,0,0,0,0,0,0,0,62,17,24,2,0,0,0,0,0,0,0,0,0,0,0,0,1321,379,408,33,383,108,116,8,0,0,0,0,0,0,0,0,0,0,0,0,205,56,62,7,0,0,0,0,0,0,0,0,0,0,0,0,2969,775,906,52,800,215,255,16,0,0,0,0,0,0,0,0,0,0,0,0,458,121,136,9,0,0,0,0,0,0,0,0,0,0,0,0,4924,1226,1445,70,1297,330,385,20,0,0,0,0,0,0,0,0,0,0,0,0,731,182,212,10,0,0,0,0,0,0,0,0,0,0,0,0,6685,1748,1928,77,1763,463,502,22,0,0,0,0,0,0,0,0,0,0,0,0,962,249,273,11,0,0,0,0,0,0,0,0,0,0,0,0
26,4,5,0,0,0,0,0,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,142,93,3,0,0,0,0,183,51,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789,505,486,13,0,0,0,0,625,181,173,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067,1093,1092,23,0,0,0,0,1520,414,400,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7184,1969,1905,45,0,0,0,0,2726,745,715,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11524,3191,3106,53,0,0,0,0,4251,1176,1141,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,7,0,16,2,4,0,26,10,10,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,122,103,10,305,61,54,5,461,138,147,10,0,0,0,0,86,26,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,578,617,16,1049,284,296,9,1859,552,571,19,0,0,0,0,362,103,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4460,1211,1238,52,2196,587,608,25,4516,1266,1324,66,0,0,0,0,910,262,279,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7618,2111,2211,126,3555,989,1037,59,8224,2224,2359,127,0,0,0,0,1659,458,478,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11067,3118,3241,166,5037,1440,1493,75,12369,3420,3576,168,0,0,0,0,2516,696,724,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,3,2,0,13,1,1,0,17,10,4,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,76,68,13,134,32,37,3,236,57,58,10,0,0,0,0,34,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,314,295,18,487,141,134,8,926,234,227,18,0,0,0,0,143,36,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437,607,596,51,1047,263,264,19,2057,501,492,52,0,0,0,0,328,76,79,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4210,1090,1078,91,1873,484,477,37,3473,897,924,76,0,0,0,0,547,143,146,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5902,1587,1619,110,2685,701,722,53,4593,1244,1291,77,0,0,0,0,690,184,196,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4,0,6,1,2,0,10,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,211,84,60,0,67,20,15,0,118,36,27,0,0,0,0,0,0,0,0,0,62,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,576,192,117,0,135,40,30,0,248,77,55,0,0,0,0,0,0,0,0,0,128,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,290,244,0,228,65,55,0,401,112,100,0,0,0,0,0,0,0,0,0,205,58,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,498,456,6,363,111,99,3,647,191,184,6,0,0,0,0,0,0,0,0,324,98,91,3,0,0,0,0,0,0,0,0,0,0,0,0,2626,762,753,18,571,164,155,3,1055,310,295,6,0,0,0,0,0,0,0,0,532,153,148,3,0,0,0,0,0,0,0,0,0,0,0,0
24,7,11,0,5,3,4,0,18,17,5,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,211,199,7,111,35,33,1,430,131,138,6,0,0,0,0,106,31,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2465,744,836,24,424,126,143,4,1686,498,570,15,0,0,0,0,414,125,145,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6103,1650,1902,37,1028,274,317,8,4022,1117,1244,26,0,0,0,0,989,282,311,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11660,3002,3301,115,1960,503,554,19,7756,1981,2185,68,0,0,0,0,1936,489,546,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19615,5032,5470,190,3269,845,915,31,13366,3466,3733,125,0,0,0,0,3337,875,938,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,20,1,2,0,1,0,15,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,120,113,9,61,18,15,1,238,71,66,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549,426,476,33,210,56,64,5,895,256,274,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602,997,1061,71,506,141,150,10,2106,559,605,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6955,1811,2073,85,956,243,287,13,4021,1056,1194,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11125,3052,3398,107,1538,422,479,15,6346,1747,1950,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,1,0,10,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,295,88,106,0,115,30,42,0,36,15,16,0,0,0,0,0,0,0,0,0,44,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,396,428,0,364,121,140,0,207,66,75,0,0,0,0,0,0,0,0,0,142,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2947,798,885,0,900,249,273,0,543,158,169,0,0,0,0,0,0,0,0,0,290,84,88,0,0,0,0,0,0,0,0,0,0,0,0,0,5365,1352,1498,27,1645,407,465,7,993,252,287,3,0,0,0,0,0,0,0,0,522,134,150,2,0,0,0,0,0,0,0,0,0,0,0,0,8615,2187,2335,50,2634,674,721,13,1641,420,455,10,0,0,0,0,0,0,0,0,815,205,234,4,0,0,0,0,0,0,0,0,0,0,0,0
17,5,14,0,0,0,0,0,25,5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,87,107,9,0,0,0,0,381,96,112,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,404,439,32,0,0,0,0,1278,395,431,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069,881,976,50,0,0,0,0,3042,878,978,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5923,1629,1713,89,0,0,0,0,5874,1625,1718,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9666,2677,2787,112,0,0,0,0,9597,2668,2779,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,4,0,10,5,3,0,12,8,7,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,110,90,0,149,61,54,0,247,83,67,0,0,0,0,0,45,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,303,345,0,536,158,184,1,893,252,280,0,0,0,0,0,162,42,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,585,655,14,1132,301,347,10,1759,459,500,8,0,0,0,0,299,77,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408,862,1023,21,1765,448,537,13,2634,690,813,14,0,0,0,0,434,115,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4414,1160,1454,33,2221,586,734,20,3207,836,1077,22,0,0,0,0,477,125,166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5,16,0,14,2,5,0,32,16,14,0,0,0,0,0,4,5,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,264,294,7,260,66,78,3,466,135,170,0,0,0,0,0,120,35,43,0,56,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4110,1158,1276,22,1037,304,323,7,1623,402,495,18,0,0,0,0,396,103,121,5,202,55,57,1,0,0,0,0,0,0,0,0,0,0,0,0,9844,2610,2919,71,2538,672,762,23,3652,938,1018,26,0,0,0,0,888,224,247,6,493,127,141,3,0,0,0,0,0,0,0,0,0,0,0,0,18755,4746,5317,154,4911,1239,1364,39,6773,1750,1919,49,0,0,0,0,1660,435,482,12,916,230,256,8,0,0,0,0,0,0,0,0,0,0,0,0,30529,7693,8537,241,7973,2006,2231,62,10870,2821,3129,83,0,0,0,0,2694,705,779,21,1456,359,408,12,0,0,0,0,0,0,0,0,0,0,0,0
6,4,16,0,0,0,0,0,29,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,101,169,0,36,9,15,0,442,94,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174,473,560,14,199,38,42,2,1816,404,488,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240,1129,1316,68,464,99,122,5,4354,943,1108,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10051,2311,2616,101,897,198,229,10,8267,1909,2184,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15883,3840,4309,117,1477,353,388,11,12864,3086,3491,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,4,2,5,2,3,1,11,5,1,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,566,163,153,13,155,47,41,4,182,66,52,4,0,0,0,0,0,0,0,0,42,9,15,2,0,0,0,0,0,0,0,0,0,0,0,0,2068,697,644,28,594,191,186,5,701,207,193,7,0,0,0,0,0,0,0,0,113,34,38,2,0,0,0,0,0,0,0,0,0,0,0,0,5011,1535,1466,86,1352,419,384,25,1572,465,429,24,0,0,0,0,0,0,0,0,316,114,106,6,0,0,0,0,0,0,0,0,0,0,0,0,9617,2669,2574,151,2535,718,674,40,2866,773,753,46,0,0,0,0,0,0,0,0,745,234,218,10,0,0,0,0,0,0,0,0,0,0,0,0,14972,4045,3911,204,4021,1070,1053,54,4298,1147,1150,59,0,0,0,0,0,0,0,0,1223,359,327,18,0,0,0,0,0,0,0,0,0,0,0,0
14,1,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,40,39,5,40,8,9,1,33,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,165,185,8,140,35,37,2,112,27,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,310,339,19,258,60,68,4,223,57,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,507,592,29,416,103,116,6,417,104,125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3176,795,913,30,632,157,182,6,662,163,193,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,7,0,12,2,4,0,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,107,128,1,237,65,74,0,127,39,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554,424,527,19,840,234,283,13,536,153,179,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,946,1159,33,2022,530,661,19,1271,314,381,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7119,1775,2084,60,3940,984,1171,36,2415,598,701,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11651,2942,3398,84,6594,1679,1941,47,3811,952,1097,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,11,0,2,3,1,0,22,9,6,0,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,166,180,0,91,32,36,0,293,109,102,1,100,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,627,657,11,394,129,129,0,1188,381,378,8,393,125,129,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5130,1404,1474,40,1021,274,286,8,3040,842,885,24,974,278,286,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9640,2578,2688,95,1945,513,530,18,5762,1536,1607,64,1872,495,520,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15692,4133,4341,171,3151,819,850,35,9425,2499,2627,102,3033,799,830,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,1,0,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,51,79,0,140,49,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,178,199,0,550,179,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,338,382,6,1257,344,380,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2361,602,685,7,2349,591,673,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3657,946,1070,18,3688,964,1095,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,10,0,1,3,1,0,19,9,6,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,167,177,0,89,31,35,0,289,107,102,1,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,623,653,11,393,129,128,0,1184,379,379,8,200,65,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5120,1406,1472,40,1022,276,288,8,3020,843,887,24,493,142,145,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9629,2582,2678,95,1940,513,526,18,5747,1543,1609,64,960,259,276,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15671,4130,4331,172,3145,811,847,35,9426,2497,2624,102,1501,397,424,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7,5,0,5,2,2,0,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,76,97,7,112,24,26,2,91,31,29,2,0,0,0,0,0,0,0,0,58,12,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1515,388,356,7,442,107,102,3,404,111,94,3,0,0,0,0,0,0,0,0,225,50,51,3,0,0,0,0,0,0,0,0,0,0,0,0,3604,914,871,27,1051,261,252,6,984,257,250,5,0,0,0,0,0,0,0,0,527,124,128,3,0,0,0,0,0,0,0,0,0,0,0,0,5967,1599,1588,35,1752,476,468,10,1597,425,426,10,0,0,0,0,0,0,0,0,883,239,233,5,0,0,0,0,0,0,0,0,0,0,0,0,8044,2259,2284,36,2331,655,670,11,2191,617,607,10,0,0,0,0,0,0,0,0,1176,328,337,5,0,0,0,0,0,0,0,0,0,0,0,0
3,7,1,0,0,0,0,0,17,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,54,39,3,0,0,0,0,232,64,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,254,238,4,0,0,0,0,822,247,236,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,558,556,18,0,0,0,0,1915,560,543,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679,958,999,30,0,0,0,0,3598,958,1003,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5921,1615,1654,47,0,0,0,0,5819,1571,1632,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,10,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,129,133,16,59,16,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,375,468,56,204,54,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133,823,991,91,383,104,123,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5384,1428,1585,127,605,164,188,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279,1962,2208,158,815,220,246,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,6,3,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,70,73,6,0,0,0,0,105,27,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,291,277,14,0,0,0,0,351,90,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038,518,557,21,0,0,0,0,618,157,164,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807,740,816,21,0,0,0,0,887,239,264,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3651,973,1085,25,0,0,0,0,1116,301,327,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
