X1_estat,X2_hb,X3_vdw,X4_dsolv,X5_tors,Y1_AD4Score
0.1675,-0.0077,0.4353,3.5639,4.4745,8.6335
0.0908,-1.2576,120.3436,10.3421,9.2473,138.7662
-0.4618,57.5635,21.8675,4.1513,5.966,89.0865
-0.9746,-1.212,-9.1466,4.7841,2.6847,-3.8644
-0.342,-0.7269,-10.1234,4.6667,2.6847,-3.8409
-0.3259,-0.6852,-9.9639,4.6431,2.6847,-3.6473
-0.5497,-0.3938,-4.6875,2.2396,0.5966,-2.7947
-1.1769,-0.7297,-6.6603,1.333,0.8949,-6.339
-1.1896,-0.7289,-6.6628,1.3383,0.8949,-6.3481
-0.0355,-0.8424,-6.9741,2.4677,0.8949,-4.4894
0.5661,-0.0906,-7.1011,3.4924,1.1932,-1.9399
0.5305,-0.6968,-4.8106,2.5256,0.2983,-2.153
-0.2043,-1.3303,-10.8403,2.8065,0.8949,-8.6734
0.2035,-0.3546,5.4904,5.0391,2.983,13.3614
0.0208,-0.1841,-9.2611,2.6968,1.1932,-5.5344
-0.1867,-1.1443,-9.3596,2.6123,2.0881,-5.9902
-0.0734,-1.4389,-8.1155,2.7295,2.0881,-4.8101
-0.2277,-1.1081,-13.7398,3.8887,3.2813,-7.9056
-0.3843,-0.0241,-5.1649,1.3064,0.2983,-3.9686
-1.8034,-1.7811,-10.0258,2.8502,1.1932,-9.5669
-0.8075,-1.4934,-7.6957,4.0739,1.7898,-4.1328
0.4185,-1.0979,-9.082,2.5105,1.1932,-6.0576
1.0758,-0.2642,-11.2553,2.5905,2.3864,-5.4668
0.3753,-0.6521,-12.6501,3.5139,2.6847,-6.7283
0.1484,-1.336,63.5934,10.1821,7.1592,79.7471
-1.0972,-2.3883,7239.4158,10.725,4.4745,7251.1298
-0.1961,350.0831,8390.115,9.5736,7.4575,8757.033
-0.6718,-1.0188,-6.0273,2.5464,0.8949,-4.2766
-0.6154,-0.328,-5.9622,2.2672,0.5966,-4.0418
0.5405,-0.0677,-5.9245,2.1355,0.2983,-3.018
-1.5127,-1.2473,-6.5989,3.4621,1.1932,-4.7036
-0.0827,-0.2179,-12.1323,5.5263,4.7728,-2.1338
-3.1193,-0.8621,104.8956,6.8178,4.7728,112.5049
0.3961,-0.8922,-8.7538,3.7382,5.6677,0.1561
-0.0166,-1.6429,371.0259,8.3814,4.4745,382.2223
-0.2154,0.2884,58.394,5.6803,7.1592,71.3065
-0.0133,-0.2559,-12.644,4.575,5.0711,-3.267
-0.0034,-0.7079,-11.1577,3.9992,4.4745,-3.3952
-0.5529,-0.3211,167.2736,5.5909,2.983,174.9734
-1.2488,-2.3777,-6.8504,3.7475,1.4915,-5.2378
-0.292,-0.9135,-7.9309,3.8451,1.4915,-3.7998
-0.3834,-1.3596,-6.0691,3.343,1.4915,-2.9777
0.4981,-1.3661,-3.9443,2.0588,1.4915,-1.262
-0.127,-1.7316,-12.9062,4.1019,3.8779,-6.7851
-1.0549,-0.7611,-13.4135,4.309,4.1762,-6.7443
0.0327,-1.653,-5.415,3.5257,2.0881,-1.4215
0.8232,-1.7361,-1.9513,3.3425,2.3864,2.8647
0.0419,-1.0361,-5.0363,2.8941,1.7898,-1.3465
-2.1007,-1.96,-8.8942,5.1378,2.0881,-5.7289
-2.4518,-2.018,-6.1993,4.1994,1.7898,-4.68
-2.415,-1.5085,-6.0559,4.0012,1.7898,-4.1885
-1.1844,-1.1157,-7.2728,1.9434,1.1932,-6.4364
-0.9603,-1.0314,-12.545,4.0267,3.5796,-6.9304
-0.568,-0.424,-15.0639,4.8462,4.4745,-6.7352
0.5653,-0.097,-8.325,2.1577,1.1932,-4.5058
-0.5862,-0.5001,-11.9568,6.9277,3.2813,-2.834
0.5581,-0.688,-10.2687,3.3037,1.4915,-5.6034
-0.0245,-0.2532,-4.9866,1.963,0.2983,-3.0029
0.1028,-0.9727,-5.7416,3.8673,1.7898,-0.9544
-0.2021,-1.6721,-13.0821,4.5842,2.3864,-7.9857
0.0708,-0.3206,-6.2006,2.317,1.7898,-2.3436
0.0146,-0.2325,-8.4334,3.1248,1.1932,-4.3333
-0.0201,-0.2936,374.7082,4.0307,0.8949,379.3201
0.396,-2.0605,-10.8154,5.3245,2.983,-4.1724
1.3001,-0.4413,-5.9538,2.8012,0.8949,-1.3989
-0.0106,-0.6243,-9.1907,2.3059,2.0881,-5.4316
-1.1883,-1.5391,-3.8727,2.117,0.5966,-3.8864
-0.007,-0.3839,-4.528,2.1436,0.2983,-2.477
-0.8635,-0.8182,-5.8257,2.7305,0.5966,-4.1802
-0.0267,-0.9762,-4.5911,2.3901,0,-3.2039
0.0084,-0.0337,-9.5987,4.7158,2.0881,-2.8201
0.4246,-1.4242,-6.4272,3.5726,1.4915,-2.3627
-0.5831,-2.2476,-5.1822,3.012,1.1932,-3.8077
-0.7642,-1.9944,-6.3927,3.6107,1.1932,-4.3475
-0.6089,-2.2803,-5.1486,3.0134,1.1932,-3.8312
-0.2001,-0.8679,-8.0569,2.7017,1.1932,-5.23
0.505,-0.9615,-5.8241,2.7109,1.1932,-2.3765
-0.1694,-0.213,-11.361,1.6911,1.1932,-8.8592
-1.585,-0.9742,-5.8046,1.9836,0.8949,-5.4854
-1.3438,-1.5357,-11.5485,5.0774,2.6847,-6.6659
-0.7076,-1.5112,-12.6414,5.0796,3.5796,-6.2009
0.0121,-0.3403,-6.152,1.6802,0.5966,-4.2034
-0.1747,-1.2455,-10.6803,4.2995,1.7898,-6.0112
-0.2764,-1.2239,-12.4054,4.2664,2.3864,-7.2529
-0.0332,-0.9564,-5.0319,1.5453,1.1932,-3.283
0.2,-0.641,-5.0626,1.5697,1.1932,-2.7408
0.1405,-0.5437,149.546,3.5993,2.6847,155.4269
1.0829,-1.0384,-5.1502,2.1685,0.8949,-2.0423
-0.0867,-1.1105,-7.7699,2.4133,0.8949,-5.659
-0.1086,-0.4848,-10.1735,2.8361,2.0881,-5.8428
0.7341,-0.3871,-8.0909,3.4255,2.0881,-2.2303
0.129,-0.2115,-4.4836,3.3875,1.7898,0.6112
-0.0615,-0.7462,-7.7071,4.2365,2.3864,-1.8919
-0.3386,-1.4686,-10.8321,3.0265,2.6847,-6.9281
-0.0953,-2.0492,-14.2014,5.1164,5.966,-5.2636
-2.288,0.7271,-8.5215,5.1488,5.3694,0.4358
-0.0102,-0.6392,-6.2894,3.8462,1.4915,-1.6011
-0.4573,-0.725,-9.047,4.4716,2.983,-2.7747
-1.2212,-1.3959,-0.3048,7.3355,2.983,7.3966
-0.3971,-1.3568,-6.8346,3.925,1.7898,-2.8737
-0.5093,-1.571,-9.2851,4.9912,1.7898,-4.5844
-0.3858,-0.8254,-8.1654,4.3562,1.7898,-3.2306
-2.2146,-1.3309,-4.5113,3.1883,1.4915,-3.377
-2.5522,-2.1849,-4.7118,3.1337,0.8949,-5.4203
-1.6353,-1.4417,-4.9606,2.9973,1.1932,-3.847
-0.0369,-0.3076,-6.1052,1.1842,0.5966,-4.6689
-0.0171,-0.343,-6.1258,1.6952,0.5966,-4.194
-0.2198,4.5842,0.8704,2.6468,1.1932,9.0748
0.9762,-0.4545,-6.8437,1.2155,1.4915,-3.6151
-0.5902,-2.9232,-11.4688,3.4761,3.2813,-8.2248
0.0331,-0.6039,-11.3724,3.9794,1.4915,-6.4722
0.0115,-0.1667,-6.358,2.6008,0.2983,-3.6141
-0.1269,-1.8065,-6.817,2.7144,1.4915,-4.5444
0.0066,-0.8531,-10.5223,3.6399,1.7898,-5.9391
0.424,-0.9373,-13.3421,3.48,3.5796,-6.7957
0.7328,-0.5976,-10.2363,3.0905,3.2813,-3.7293
0.6112,-0.2035,-13.3043,3.5819,4.1762,-5.1385
0.0032,-1.6896,-6.208,3.2435,1.4915,-3.1594
-0.0743,-2.2861,-6.0058,3.1986,1.4915,-3.6761
0.0319,-2.0335,-6.2365,3.4755,1.7898,-2.9728
-0.9008,-0.8069,-6.8441,1.9652,0.8949,-5.6916
-0.6136,-0.4395,-6.2918,1.941,0.5966,-4.8073
-0.5282,-0.2351,-6.6899,2.3483,0.5966,-4.5083
-0.9932,16.3478,296.0648,11.5364,8.949,331.9048
-0.1709,-0.2404,-7.6734,3.2416,1.7898,-3.0534
-0.9945,-1.0773,-6.5536,2.4209,0.5966,-5.608
-0.2952,-0.2175,-7.4346,2.772,1.7898,-3.3856
-1.4888,-1.2564,-6.1484,5.774,5.6677,2.548
-0.0988,-0.6289,-12.7437,5.2727,4.1762,-4.0226
0.0321,-0.0011,-5.7595,1.4767,1.1932,-3.0585
-0.0135,-3e-04,-6.0221,1.3909,1.1932,-3.4518
0.3234,-0.443,-8.2249,2.4936,1.7898,-4.0612
0.1757,-1.7367,-9.5499,4.2301,2.6847,-4.1961
-0.2686,-0.4944,-10.0264,2.6743,2.0881,-6.0269
-0.4559,-0.3981,-9.7746,2.9204,2.0881,-5.62
0.1659,-0.6296,-12.6909,5.3999,2.3864,-5.3684
0.2686,-0.2165,-12.8587,5.6195,3.2813,-3.9058
0.1473,-1.3813,-12.5813,5.8632,2.983,-4.9692
-0.5682,-2.4591,759.4839,10.7455,7.7558,774.958
-0.1748,-0.3596,-7.323,2.8503,1.4915,-3.5155
-0.1798,-0.3948,-7.3731,2.8671,1.4915,-3.5892
-0.1566,-0.6226,-7.0076,4.2348,1.7898,-1.7622
-0.7849,-0.9332,-10.2959,5.6843,2.6847,-3.6451
-5.5405,19.0858,-1.8477,9.5698,4.4745,25.7418
-0.4645,-1.1316,-10.942,6.0076,2.3864,-4.1441
-1.5599,-0.9391,-9.546,5.3937,2.0881,-4.5631
0.0171,-2.1609,83.1055,12.9818,5.966,99.9095
0.0495,-2e-04,-9.5469,1.2818,2.3864,-5.8293
-0.0687,-0.559,-4.3815,0.9778,0.2983,-3.7331
-0.0136,-0.8183,-6.7228,2.0465,0.8949,-4.6133
0.0658,-0.0249,-6.5786,1.8447,0.5966,-4.0964
-0.1892,-0.8866,-7.7848,2.383,1.7898,-4.6878
0.9163,-2.5305,-1.0287,6.7249,7.1592,11.2412
-0.3077,-0.4659,-14.3982,5.9926,5.6677,-3.5115
-0.9384,-0.2195,-11.0254,5.0591,5.6677,-1.4565
-1.3829,-1.1767,31.1586,7.694,5.6677,41.9607
-1.2637,-0.9477,-10.8123,5.6473,3.8779,-3.4984
-0.0889,-0.5192,-14.3548,4.4398,4.1762,-6.3469
0.0844,-0.3058,-7.5229,3.9826,3.2813,-0.4803
-0.1158,-0.5205,-3.7616,0.9389,0.8949,-2.5641
-0.285,-1.4592,22.0508,2.681,0,22.9876
0.0386,377.6592,1430233.8472,5.6228,2.6847,1430619.8526
-1.4197,-1.2557,-7.8325,4.4602,2.0881,-3.9595
-1.0805,-1.9568,-8.1718,4.9454,2.0881,-4.1756
-0.5477,-1.3215,-6.6044,3.9195,2.0881,-2.466
-0.2754,-1.1809,-7.8699,3.4521,2.0881,-3.786
-0.3622,-1.0703,-11.562,2.7865,1.4915,-8.7165
0.1729,-0.5676,-11.549,1.5442,4.4745,-5.9249
-0.3861,-0.1662,-8.9334,2.8088,2.3864,-4.2905
0.1672,-1.0191,-13.278,3.9456,1.4915,-8.6928
0.3394,-0.5024,-8.806,2.5451,1.4915,-4.9325
0.4006,-1.6243,-9.0173,3.4665,1.1932,-5.5813
-0.5773,-1.1138,-6.4494,2.604,0.8949,-4.6415
0.4759,-0.0606,-5.0402,1.7468,0.5966,-2.2815
-1.1917,-0.6976,-5.8625,1.4265,0.2983,-6.027
-0.8247,-2.6839,-19.9566,5.3275,4.4745,-13.6632
0.019,-0.0637,-6.2235,1.6009,0.5966,-4.0706
-3.7338,-3.6435,-10.7549,5.2289,4.1762,-8.7271
-4.6496,-5.7114,-14.8614,6.3215,5.3694,-13.5315
-5.1633,-5.6846,-15.0293,6.4829,5.6677,-13.7267
0.1328,-2.0015,-6.9642,2.8844,1.7898,-4.1588
-0.0768,-2.4852,-10.2551,5.0557,5.0711,-2.6902
-0.5743,-1.8321,-16.0761,9.1863,10.1422,0.846
0.0616,-1.906,-6.9529,3.0975,1.4915,-4.2083
-0.1168,-1.2127,-6.6497,3.278,1.4915,-3.2098
-0.0738,-1.4742,-11.3543,3.8849,2.3864,-6.631
0.2998,-2.067,-11.7207,5.8956,2.983,-4.6094
-1.4576,-3.097,-11.4066,5.8444,2.6847,-7.4322
-0.223,-2.7412,-11.2593,6.2754,2.6847,-5.2633
-0.1045,-1.5838,-6.3538,3.5527,1.4915,-2.9979
-0.2387,-3.3906,-7.6823,3.932,1.7898,-5.5898
-0.1466,-0.9543,-11.2997,3.8512,2.3864,-6.1631
1.0821,-0.8301,-12.1324,5.0639,2.0881,-4.7283
-0.8193,-1.9521,-7.9205,4.1526,1.7898,-4.7494
1.3661,-0.6599,-10.7272,5.1318,2.0881,-2.801
-0.253,-2.4897,-22.4681,6.0162,4.4745,-14.7199
-0.8753,-5.5264,34.7939,13.2425,9.2473,50.882
-0.0821,-2.1046,-24.778,6.5454,5.966,-14.4533
-0.1889,-2.2715,-14.0204,6.2748,2.6847,-7.5213
-0.1378,-2.4601,-14.1664,6.2611,2.6847,-7.8185
-0.1668,-2.5693,-14.1185,6.2284,2.3864,-8.2397
-0.0279,-0.9742,-4.655,2.5835,0.5966,-2.477
0.165,-0.0572,-6.2718,1.9562,0.8949,-3.3129
0.1774,-0.0793,-6.2009,1.9119,0.8949,-3.2959
-0.1701,-0.821,-7.8874,2.8941,0.8949,-5.0894
0.0477,-0.8427,-10.4699,4.4607,1.1932,-5.611
-0.6222,-1.3422,-6.7975,3.0082,0.2983,-5.4554
0.2632,-0.0632,-10.9208,2.7794,0.8949,-7.0465
0.072,-0.2568,-11.7539,3.9567,2.983,-4.999
0.0382,-0.0751,-13.7056,3.379,1.1932,-9.1702
-0.1704,-1.0649,-9.5377,3.1559,2.0881,-5.529
-0.0465,-1.3761,-12.5722,3.076,2.0881,-8.8306
0.2608,-1.8377,-20.5447,5.9832,3.2813,-12.8571
0.1833,-1.0453,-6.1491,1.9201,0.2983,-4.7927
-0.9378,-2.151,-9.7215,2.9922,1.1932,-8.6248
0.1077,-1.0269,-11.234,4.398,1.7898,-5.9654
-0.7917,-1.8381,-9.3475,2.8487,1.1932,-7.9354
-0.4954,-1.1974,-14.8067,3.5302,2.3864,-10.583
-0.3333,-0.7082,-12.1888,3.5748,2.6847,-6.9707
1.1479,-1.3602,-12.8181,6.5218,7.1592,0.6506
0.3085,-4.3513,-20.2203,16.1684,9.5456,1.4509
0.754,-2.2371,-19.3277,13.7716,7.4575,0.4183
0.2804,-1.6046,-9.6148,3.5401,0.8949,-6.5041
-0.6982,-0.9339,-10.5218,3.5338,0.5966,-8.0235
-0.5786,-0.3155,-6.6373,1.7787,0.2983,-5.4544
0.5827,-1.4427,-8.1912,3.5106,1.1932,-4.3474
2.9818,-0.6075,-16.0319,7.5676,4.7728,-1.3173
1.1051,-0.3765,-12.346,5.2652,4.7728,-1.5794
-2.2921,-4.1889,-20.7414,5.9383,5.6677,-15.6164
-0.1684,-0.6323,-16.1563,6.111,7.7558,-3.0903
0.3417,-2.1599,-24.9249,7.8067,7.1592,-11.7771
0.7717,-1.1141,-22.6745,6.9028,5.0711,-11.0431
0.3371,-2.0669,-17.9754,4.9287,4.4745,-10.302
0.6661,-0.2619,-9.4977,2.9984,2.983,-3.1121
-1.3225,-2.0972,-9.5092,4.8172,1.4915,-6.6202
0.1445,-1.6393,-9.8958,4.8515,1.4915,-5.0476
-0.8783,-1.43,-9.4854,4.7853,1.4915,-5.517
-0.6168,-1.098,-5.597,2.2944,1.4915,-3.5259
-0.4583,-3.2788,-18.5738,5.985,3.8779,-12.448
-0.4906,-2.9989,-18.4924,5.8906,4.1762,-11.915
-0.4323,-2.2198,-8.8932,4.9617,2.0881,-4.4956
-0.5373,-2.6766,-10.2899,5.2419,2.3864,-5.8755
-0.1574,-1.3829,-8.4974,4.2537,1.7898,-3.9942
0.1058,-1.8116,-8.6396,5.1657,2.0881,-3.0916
-0.4431,-1.9622,-7.6699,4.5492,1.7898,-3.7362
0.0311,-1.6225,-7.5926,4.6628,1.7898,-2.7314
0.0495,-1.0585,-6.4644,2.4075,1.1932,-3.8727
2.0762,-1.2389,-17.3677,6.04,3.5796,-6.9108
-0.6954,-1.5332,-12.725,4.5849,4.4745,-5.8942
-1.2267,-0.4975,-9.6963,3.2502,1.1932,-6.9771
2.5334,-2.5664,-15.6313,8.6234,3.2813,-3.7595
0.0435,-1.1319,-11.7913,4.2167,1.4915,-7.1715
-0.0245,-0.3598,-8.1601,2.7242,0.5966,-5.2236
0.0869,-0.0578,-9.5054,3.5101,1.7898,-4.1764
-0.1068,-0.9743,-11.6699,3.709,2.6847,-6.3573
-0.2038,-1.3411,-6.5522,2.3882,1.1932,-4.5158
0.0176,-0.0803,-9.1183,2.8008,1.1932,-5.187
-0.1156,-0.4935,-7.0385,2.6351,0.8949,-4.1176
-0.6769,-1.2724,-13.6154,6.6433,2.983,-5.9384
-0.2204,-0.8658,-9.332,3.3774,0.8949,-6.1459
0.1233,-0.634,-12.9158,3.4297,2.0881,-7.9087
-0.5762,-0.6272,-4.9077,2.4316,0.5966,-3.0829
-0.9299,-1.0769,-4.9943,2.6506,0.2983,-4.0523
0.4435,-0.5092,-8.4919,3.2326,0.5966,-4.7285
-0.125,-0.7837,-5.2546,2.647,0,-3.5163
0.5306,-1.8507,-10.3985,5.2488,2.0881,-4.3817
-0.0702,-2.2198,-10.4801,5.2306,1.4915,-6.048
-0.3256,-1.0729,-7.2475,3.6791,1.1932,-3.7737
-0.419,-1.4567,-9.4736,4.4718,1.1932,-5.6843
-0.3116,-1.125,-7.2381,3.6805,1.1932,-3.801
0.1588,-0.2956,-9.4487,2.5916,1.1932,-5.8007
0.4396,-0.3312,-8.8578,2.0719,1.1932,-5.4843
0.0375,-0.4975,-8.5833,2.0466,1.1932,-5.8034
-0.9393,-0.9471,-8.9074,2.5474,0.8949,-7.3514
0.0288,-1.5443,-10.3645,4.7631,2.6847,-4.4323
0.1489,-0.9869,-12.2935,4.9986,3.5796,-4.5533
-0.1349,-1.0592,-5.0051,2.1038,0.5966,-3.4988
-0.0717,-1.8007,-13.3437,4.5257,1.7898,-8.9005
-1.237,-3.4126,-16.5643,6.5578,2.3864,-12.2697
-0.0033,-0.6241,-6.8664,1.7445,1.1932,-4.5562
-0.0396,-0.7384,-6.9138,1.7806,1.1932,-4.718
-0.4349,-0.418,-9.6218,2.3797,2.6847,-5.4103
-0.9482,-1.8279,-4.6633,2.2753,0.8949,-4.2692
-0.3061,-1.3057,-9.8563,2.6023,0.8949,-7.9709
-0.2403,-1.1706,-13.6872,3.5385,2.0881,-9.4714
-0.4082,-0.0342,-9.1254,3.0549,2.0881,-4.4248
-0.2703,-1.7353,-15.8774,5.1135,1.7898,-10.9797
0.1239,-0.009,-10.5122,3.468,2.0881,-4.8412
0.0443,-1.1277,-14.8465,3.3633,2.6847,-9.8818
-1.6062,-3.5845,-19.418,6.4708,5.966,-12.1719
0.6779,-0.2457,-13.0102,3.993,5.3694,-3.2157
-0.098,-1.5105,-12.3646,4.7829,1.4915,-7.6987
-0.473,-1.0215,-15.8894,6.2199,2.983,-8.1809
-0.2372,-1.6234,-20.4206,9.1701,2.983,-10.1281
0.1033,-1.0782,-10.5634,5.4988,1.7898,-4.2496
0.4455,-1.846,-11.7931,6.4718,1.7898,-4.932
0.0838,-1.5621,-10.9744,5.7855,1.7898,-4.8774
-0.8457,-2.6573,-5.5912,3.7163,1.4915,-3.8863
-0.3883,-1.2158,-4.7688,3.1934,0.8949,-2.2847
-0.0534,-1.5696,-5.7374,3.4556,1.1932,-2.7116
-0.1614,-1.2472,-5.0947,1.7104,0.5966,-4.1962
0.0012,-0.942,-7.167,2.4456,0.5966,-5.0656
-0.0173,-0.0424,-10.7097,2.7811,1.1932,-6.7951
-1.6158,-1.1494,-6.2167,1.6181,1.4915,-5.8724
-0.0956,-2.8464,-16.7233,5.4045,3.2813,-10.9796
-0.0714,-1.6239,-14.4628,4.5965,1.4915,-10.0701
-0.0787,-1.5128,-5.2735,2.7271,0,-4.1379
-0.053,-1.7567,-9.8387,3.9724,1.7898,-5.8863
-0.1063,-1.0294,-10.095,3.5122,1.7898,-5.9287
-0.3668,-0.8195,-18.402,5.0126,3.5796,-10.9961
-0.9538,-2.7912,-15.8584,5.0455,3.2813,-11.2767
-1.096,-3.4638,-17.2735,5.0744,4.1762,-12.5828
0.0191,-1.7573,-9.2746,4.457,1.4915,-5.0642
-0.2049,-2.8261,-10.2586,4.8973,1.4915,-6.9009
0.1076,-1.7654,-9.6044,4.7918,1.7898,-4.6806
0.5538,-1.1043,-8.371,2.8792,0.8949,-5.1474
-0.0298,-1.5221,-7.4416,2.7159,0.5966,-5.681
0.9497,-0.7258,-6.1525,2.8071,0.5966,-2.5249
0.7685,-2.067,-16.754,7.0575,8.949,-2.0461
-0.1927,-0.2885,-9.1767,3.3628,1.7898,-4.5052
0.3646,-1.6071,-7.5271,2.3771,0.5966,-5.7958
-0.0721,-0.6252,-10.0907,2.8027,1.7898,-6.1955
1.8775,-2.382,-22.6194,9.4174,5.6677,-8.0388
-1.3593,-2.3979,-17.5777,6.4529,4.1762,-10.7058
0.1035,-0.0019,-7.033,1.6158,1.1932,-4.1223
-0.0875,-1.0172,-10.2357,2.2588,1.1932,-7.8884
-0.09,-0.9783,-15.3382,3.4259,1.7898,-11.1909
-0.2797,-2.7201,-11.0042,4.032,2.6847,-7.2872
0.8476,-0.2597,-8.9832,2.8516,2.0881,-3.4556
0.0721,-0.5664,-8.8598,3.1685,2.0881,-4.0974
-0.8656,-2.9103,-17.0078,7.6871,2.6847,-10.4119
1.3722,-2.3535,-17.9944,8.5609,2.983,-7.4318
-0.5551,-1.9479,-17.479,7.7481,2.983,-9.2509
-0.6341,-4.3095,-26.9103,13.7496,7.7558,-10.3484
0.4999,-0.6941,-9.2259,3.3088,1.4915,-4.6199
0.592,-0.9304,-9.3771,3.3622,1.4915,-4.8618
-0.137,-1.0424,-12.2647,5.0603,1.7898,-6.5941
0.8613,-1.9005,-14.4037,7.8976,2.6847,-4.8606
2.6084,-2.3245,-13.6546,7.3809,4.7728,-1.217
0.9157,-2.2526,-14.5693,7.994,2.3864,-5.5257
2.5767,-1.1762,-12.7225,6.9738,2.0881,-2.26
2.0707,-1.4274,-16.2497,9.7143,6.2643,0.3722
0.7657,-0.005,-11.2517,1.7028,2.3864,-6.4018
0.0383,-0.3399,-6.5383,0.988,0.2983,-5.5536
-0.0038,-0.9203,-10.3308,2.5365,0.8949,-7.8236
0.5551,-0.0426,-5.5158,2.0871,0.5966,-2.3196
0.0814,-0.1287,-12.131,3.1054,1.7898,-7.2832
-0.67,-1.5303,-15.334,6.1707,7.1592,-4.2043
-0.8759,-2.6278,-20.8931,7.0725,5.6677,-11.6565
-0.4325,-1.8157,-18.8703,6.5888,5.6677,-8.862
1.2243,-3.1586,-24.198,10.4895,5.6677,-9.9752
0.5433,-2.0343,-13.6123,6.2466,3.8779,-4.9789
0.138,-1.1141,-20.189,5.3065,4.1762,-11.6824
-0.521,-1.9308,-22.8306,5.7897,4.4745,-15.0182
-0.0873,-1.7767,-4.4537,1.113,0.8949,-4.3098
0.0733,-0.2466,-6.9011,1.7588,0,-5.3156
-0.0469,-0.1345,-2.8809,3.5183,2.6847,3.1407
-0.2398,-1.3075,-11.5883,5.5071,2.0881,-5.5404
-0.98,-2.8391,-11.8297,6.486,2.0881,-7.0747
-1.2561,-2.382,-11.8355,6.497,2.0881,-6.8884
-0.9288,-0.2766,-10.6615,3.3631,2.0881,-6.4157
-0.1625,-0.3834,-7.7602,1.564,1.4915,-5.2506
-0.0024,-0.6921,-8.2968,1.2262,4.4745,-3.2906
1.091,-0.0013,-10.1519,2.4633,2.3864,-4.2125
0.4576,-0.6037,-9.3504,2.0929,1.4915,-5.9121
0.3043,-0.7321,-8.8936,1.7561,1.4915,-6.0738
0.206,-0.7336,-5.2518,2.166,1.1932,-2.4202
1.6877,-9e-04,-5.2785,1.6538,0.8949,-1.043
1.6801,-0.3294,-4.0018,1.2714,0.5966,-0.783
-1.3186,-0.4564,-7.1827,1.9396,0.2983,-6.7198
-0.8909,-0.8105,-12.6017,2.5623,4.4745,-7.2664
-0.0492,-0.2761,-6.6928,1.1163,0.5966,-5.3052
-3.3615,-1.6427,-7.6526,3.9628,4.1762,-4.5178
-2.159,-1.2074,-10.2262,4.2754,5.3694,-3.9479
-2.5959,-0.6569,-10.4903,4.6053,5.6677,-3.4701
-0.0301,-1.115,-5.18,2.3917,1.7898,-2.1436
0.3733,-1.2032,-11.8141,4.9999,5.0711,-2.573
-2.2129,-3.593,-19.8687,9.6572,10.1422,-5.8751
0.0533,-0.8017,-4.951,2.314,1.4915,-1.8939
0.2285,-1.4437,-5.4011,2.7399,1.4915,-2.3849
-0.4748,-2.2361,-7.7631,2.5973,2.3864,-5.4904
1.2723,-0.3845,-6.4116,3.4891,2.983,0.9484
-0.1142,-1.0996,-6.7378,3.6181,2.6847,-1.6488
-0.2778,-1.8793,-8.0152,4.5594,2.6847,-2.9282
0.0611,-1.5184,-5.0354,2.8861,1.4915,-2.1151
0.2714,-1.3932,-5.2342,2.8553,1.7898,-1.7109
0.5149,-0.2908,-7.3832,2.3747,2.3864,-2.398
3.2125,-0.1223,-8.0587,3.1896,2.0881,0.3092
-0.1927,-0.4074,-6.7808,3.3599,1.7898,-2.2313
2.6706,-0.2605,-7.3006,3.2065,2.0881,0.404
-0.4032,-0.4113,-14.1126,2.8862,4.4745,-7.5664
-1.9761,-2.2167,-19.3855,6.8947,9.2473,-7.4364
-0.1074,-0.4272,-12.979,2.8437,5.966,-4.704
0.5082,-0.9731,-9.0512,3.705,2.3864,-3.4247
0.9105,-0.4081,-8.8818,3.2922,2.6847,-2.4024
0.7318,-0.3238,-8.9625,3.6619,2.6847,-2.2078
-0.0125,-0.9196,-4.2959,2.1033,0.5966,-2.5281
0.3612,-0.0024,-4.7122,1.1227,0.8949,-2.3358
0.3578,-0.0038,-4.7104,1.1229,0.8949,-2.3386
-0.2082,-1.0246,-6.7288,2.5496,0.8949,-4.517
-1.732,-1.1927,-6.625,3.0834,1.1932,-5.273
-1.5946,-1.0621,-5.3556,2.1011,0.2983,-5.6129
-0.2979,-0.425,-7.0137,1.5745,0.8949,-5.2672
-0.4806,-0.3799,-11.9852,3.2253,2.983,-6.6374
0.0412,-0.0029,-8.7458,1.5938,1.1932,-5.9206
0.0267,-0.2976,-7.6675,2.4318,2.0881,-3.4185
-0.161,-0.964,-9.4311,2.0257,2.0881,-6.4424
0.108,-0.2827,-12.3802,2.7707,3.2813,-6.5029
0.5825,-0.0025,-3.4015,1.1141,0.2983,-1.4092
0.3717,-0.0174,-7.1559,1.9343,1.1932,-3.6742
1.4787,-0.0806,-8.471,3.1579,1.7898,-2.1252
-1.6767,-0.9377,-7.1794,1.8427,1.1932,-6.7579
-2.0524,-1.4652,-11.1147,2.4397,2.3864,-9.8062
-0.0269,-0.3667,-11.2301,3.2194,2.6847,-5.7197
-1.3364,-2.3548,-14.9268,7.3712,7.1592,-4.0876
-0.2302,-2.0407,-20.9914,7.2768,9.5456,-6.4399
-0.7146,-1.2963,-20.7292,6.0993,7.4575,-9.1833
0.4159,-0.1897,-6.9318,2.2417,0.8949,-3.5691
0.2911,-0.0024,-7.6545,1.9962,0.5966,-4.773
-0.2108,-7e-04,-6.9712,1.0704,0.2983,-5.814
0.7514,-0.0064,-6.4785,2.2917,1.1932,-2.2486
0.8458,-0.8586,-12.2436,3.5296,4.7728,-3.9539
2.0542,-0.2418,-15.3234,3.5841,4.7728,-5.1541
-3.309,-1.8268,-11.1452,3.09,5.6677,-7.5234
