X1_VDW,X2_HB,X3_HP,X4_HM,X5_HS,X6_RT,Y1_HPScore,Y2_HMScore,Y3_HSScore,Y4_affinity_score
836.72,2.47,164.25,4.83,313.93,16,7.42,7.48,6.67,7.19
746.75,1.11,122.61,3.56,357.84,17,6.55,6.4,6.3,6.42
714.72,1.23,112.39,3.56,314.85,17,6.34,6.28,6.01,6.21
768.79,2.15,104.77,3.06,164.75,16,6.6,6.49,5.78,6.29
553.04,1.33,60.02,1.54,160.85,10,5.66,5.54,5.38,5.53
637.62,0.87,143.99,4.51,275.12,9,6.79,7.08,6.23,6.7
747.09,0.94,145.33,5.28,349.03,9,7.24,7.82,6.97,7.34
181.9,2.31,24.45,0.27,108.32,2,4.39,4.44,4.48,4.44
423.79,0.01,58.64,3.2,197.71,0,5.66,6.5,5.81,5.99
634.56,0.4,113.47,7.51,249.87,6,6.66,8.47,6.36,7.16
437.96,3.84,0,0,0,4,5.16,5.32,5,5.16
432.55,2.76,0,0,0,4,5.08,5.19,4.9,5.05
423.7,2.31,0,0,0,4,5.02,5.11,4.83,4.99
455.68,0.81,76.02,5.74,265.59,5,5.69,7.21,5.82,6.24
405.95,0.97,83.1,4.47,218.92,3,5.68,6.73,5.63,6.01
480.58,0.77,160.43,5.4,348.06,15,5.93,6.2,5.35,5.83
599.05,0.93,118.82,5.25,234.37,5,6.65,7.6,6.28,6.85
547.63,0.82,80.56,2.66,219.37,0,6.4,6.87,6.46,6.58
550.76,0.66,90.04,3.18,188.16,0,6.49,7.07,6.33,6.63
366.98,2.91,64.55,1.31,102.47,2,5.53,5.64,5.24,5.47
387.19,1.9,75.92,1.64,120.25,2,5.65,5.75,5.32,5.57
284.21,2.48,51.66,0.53,139.07,2,5.05,4.96,5.02,5.01
312.22,1.76,50.89,1.8,194.67,0,5.24,5.69,5.48,5.47
710.11,1,141.85,3.73,336.54,15,6.7,6.5,6.24,6.48
342.49,0.44,68.23,2.84,269.61,1,5.39,5.99,5.72,5.7
486.13,5.13,58.85,2.15,99.35,10,5.58,5.89,5.14,5.54
582.91,2.93,75.18,3.56,176.79,13,5.81,6.31,5.41,5.85
570.15,2.36,75.05,3.39,166.33,14,5.67,6.04,5.19,5.63
265.52,5.72,0,0,0,2,4.69,5.01,4.63,4.78
660.67,5.13,0,0,0,8,5.87,5.95,5.62,5.82
760.56,4.03,17.02,0.53,47.57,15,5.94,5.77,5.5,5.74
272.5,7.68,0,0,0,2,4.82,5.24,4.8,4.95
250.28,4.78,0,0,0,1,4.64,4.95,4.59,4.73
536.9,3.4,106.82,1.98,178.18,4,6.49,6.44,6.08,6.33
417.25,4.39,8.07,0,51.79,5,5.11,5.19,5.07,5.13
389.21,4.92,7.77,0.47,36.09,4,5.09,5.41,5.03,5.18
373.04,2.71,6.73,0.73,21.4,5,4.83,5.13,4.65,4.87
216.06,5.14,0,0,0,1,4.52,4.85,4.48,4.62
245.61,3.99,0,0,0,1,4.58,4.86,4.51,4.65
539.62,3.58,106.3,1.98,177.14,4,6.51,6.47,6.1,6.36
359.73,2.96,47.74,2.02,159.22,5,5.16,5.6,5.17,5.31
258.68,3.5,10.27,0.86,39.81,4,4.51,4.9,4.42,4.61
389.89,3.49,18.16,1.12,99.86,5,5.05,5.43,5.09,5.19
673.52,0,164.78,5.95,389.94,10,7.01,7.59,6.68,7.09
749.36,2.42,220.31,5.99,328.58,23,7.15,6.9,5.75,6.6
659.75,2.83,122.77,5.54,470.02,15,6.42,7.18,6.7,6.77
464.11,3.16,9.34,0.56,125.25,8,5.06,5.18,5.2,5.15
523.5,2.65,18.93,0.56,110.31,8,5.36,5.37,5.34,5.36
520.4,2.73,19.2,0.56,104.33,8,5.35,5.37,5.31,5.34
231.67,2.22,28.35,0.27,50.95,0,4.74,4.82,4.62,4.73
341.52,0.75,103.22,1.98,189.66,3,5.59,5.48,5.24,5.44
341.9,0.74,103.1,1.98,187.53,3,5.59,5.49,5.23,5.44
361.65,0.64,54.21,1.24,150.15,3,5.23,5.27,5.15,5.22
365.81,0.5,22.12,0.67,81.29,3,4.95,5.05,4.88,4.96
242.87,1.55,26.14,0.67,85.07,0,4.73,4.96,4.75,4.81
534.92,1.55,97.21,3.93,287.56,0,6.54,7.38,6.73,6.88
702.57,1.02,96.65,2.99,187.81,5,6.87,7.15,6.51,6.85
567.94,0,125.38,5.61,404.35,0,6.84,8.01,7.22,7.36
493.94,1.73,101.02,2.34,170.75,4,6.18,6.23,5.75,6.05
427.71,2.12,47.26,2.91,125.07,4,5.45,6.23,5.33,5.67
741.7,3.2,102.57,1.35,225.06,7,7.08,6.7,6.8,6.86
255.17,0.58,29.07,0.67,62.98,0,4.75,4.91,4.64,4.77
460.21,4.13,66.54,2.35,177.28,0,6.1,6.73,6.18,6.34
387.87,3.5,31.17,1.31,56.4,0,5.46,5.98,5.36,5.6
479.21,2.76,63.75,1.92,181.13,2,5.96,6.31,5.99,6.09
570.23,0.45,111.66,4.01,257.32,5,6.45,6.96,6.22,6.54
681.35,0.88,146.48,4.91,275.79,3,7.35,7.99,6.95,7.43
796.21,2.58,69.68,3.02,232.82,18,6.29,6.43,6.01,6.25
797.27,5.25,193.91,6.26,314.99,25,7.13,7.29,5.91,6.78
555.52,5.12,311.52,6.94,349.84,20,7.52,7.05,5.52,6.7
323.2,3.03,28.98,1.6,120.55,0,5.16,5.79,5.32,5.42
358.92,1.35,81.22,2.91,217.24,2,5.56,6.07,5.55,5.73
289.84,0.07,13.21,3.36,133.12,0,4.72,6.03,5.03,5.26
339.86,2.53,21.17,0.67,50.06,3,4.94,5.15,4.8,4.97
735.92,1.38,115.91,4.51,262.87,13,6.71,7.14,6.25,6.7
676.53,2.52,188.29,6.82,294.68,10,7.37,8.2,6.5,7.35
688.03,1.51,146.62,5.76,346.88,14,6.74,7.34,6.32,6.8
728.91,1.37,239.63,5.84,430.43,21,7.31,6.85,6.18,6.78
657.96,1.6,178.59,6.9,525.14,18,6.67,7.29,6.56,6.84
799.46,1.82,138.22,4.91,351.07,15,7.07,7.4,6.71,7.06
636.78,2.88,63.71,4.96,256.97,11,6.05,7.26,6.12,6.48
587.55,1.42,155.19,5.36,341.22,9,6.72,7.26,6.34,6.77
363.17,5.62,9.96,0.34,37.25,4,5.04,5.33,4.98,5.12
410.89,1.13,7.88,0.7,39.28,4,4.97,5.21,4.85,5.01
341.94,3.57,13.02,0.7,34.53,4,4.87,5.18,4.73,4.93
205.77,2.66,25.36,1.18,112.55,3,4.45,4.83,4.53,4.6
693.46,2.43,145.02,5.4,306.5,10,7.04,7.7,6.61,7.12
709.73,1.82,117.36,4.05,327.38,12,6.7,6.99,6.53,6.74
295.37,4.98,0,0,0,2,4.77,5.06,4.69,4.84
302.35,4.24,0,0,0,2,4.76,5.01,4.67,4.81
283.51,2.96,2.01,0.36,6.23,2,4.63,4.94,4.52,4.7
442.8,3.49,0,0,0,7,4.97,5.01,4.72,4.9
306.25,4.26,1.36,0,8.72,5,4.6,4.74,4.45,4.6
306.56,2.23,5.29,0,19.67,5,4.53,4.53,4.35,4.47
366.68,3.39,91.53,1.98,159.69,3,5.73,5.85,5.41,5.66
663.43,2.85,115.8,4.49,223.98,11,6.62,7.18,6.1,6.63
810.17,1.92,135.89,5.02,346.79,12,7.28,7.78,7.02,7.36
457.01,0.38,81.12,1.92,168.07,3,5.84,5.88,5.59,5.77
606.37,3.18,0,0,0,8,5.55,5.54,5.27,5.45
542.07,0.45,64.75,1.69,171.51,0,6.22,6.43,6.22,6.29
264.63,0.39,46.24,2.28,131.6,0,4.94,5.55,4.94,5.14
536.61,1.87,62.22,3.25,152.62,3,6.07,6.87,5.95,6.3
714.07,1.94,54.95,3.12,167.2,8,6.41,7.05,6.27,6.58
352.06,0.65,56.33,4.22,152.75,2,5.27,6.48,5.21,5.65
483.28,0.24,84.26,2.57,198.1,2,6.02,6.33,5.89,6.08
431.82,0.25,123.68,3.67,185.89,3,6.11,6.45,5.55,6.04
564.02,4.73,25.53,0.61,44.82,7,5.76,5.86,5.48,5.7
298.24,1.69,35.01,2.93,142.8,0,5.04,6.06,5.22,5.44
498.46,2.07,78.72,4,280.01,3,6.07,7.03,6.32,6.47
203.86,2.7,31.91,1.07,101.84,1,4.63,4.97,4.66,4.75
226.48,1.37,0,0,0,0,4.42,4.61,4.33,4.46
300.24,2.02,27.24,2.63,114.34,0,5,5.99,5.13,5.37
228.28,1.6,0,0,0,0,4.44,4.64,4.36,4.48
516.65,0.13,37.26,1.07,50.05,6,5.48,5.48,5.06,5.34
337.58,3.38,3.28,0.3,0,2,4.88,5.18,4.75,4.94
263.86,4.8,17.8,0.27,48.51,3,4.73,4.92,4.66,4.77
330,2.35,24.14,0.36,80.36,3,4.92,4.97,4.87,4.92
262.49,4.87,17.77,0.27,49.99,3,4.73,4.92,4.66,4.77
602.12,1,188.17,7.93,313.52,2,7.48,8.95,6.88,7.77
588.65,0.32,196.47,7.93,307.6,0,7.58,9.02,6.94,7.85
612.07,0.06,169.6,6.8,313.55,0,7.42,8.65,7.03,7.7
301.46,1.79,45.84,2.63,145,1,5.1,5.87,5.15,5.37
604.15,2.69,67.99,2,164.41,5,6.31,6.54,6.15,6.33
656.67,3.22,75.09,1.69,199.54,8,6.43,6.4,6.27,6.36
296.63,0.38,78.63,1.98,141.23,0,5.36,5.56,5.11,5.34
575.79,3.09,97.59,3.69,187.22,2,6.67,7.42,6.43,6.84
648.55,1.93,111.51,3.25,197.4,1,7.08,7.52,6.76,7.12
283.35,3.21,49.16,2.11,143,2,5.07,5.65,5.09,5.27
298.66,1.45,40.51,2.95,148.65,2,4.96,5.86,5.04,5.29
636.59,1.33,150.74,4.7,275.39,6,7.05,7.48,6.53,7.02
259.61,2.04,13.71,0,27.14,2,4.59,4.62,4.44,4.55
367.12,3.9,51.73,2.34,114.41,1,5.52,6.24,5.45,5.74
529.89,0.56,110.9,3.61,259.45,4,6.35,6.75,6.17,6.42
458.6,1,70.01,2.3,135.13,4,5.72,6,5.42,5.71
487.23,0,81.74,2.94,165.63,2,6,6.46,5.76,6.07
652.84,1,32.24,3.59,139.97,3,6.21,7.38,6.3,6.63
573.63,4.55,54.25,2.74,220.19,6,6.1,6.8,6.3,6.4
721.23,3.42,104.46,3.44,256.74,17,6.41,6.48,5.96,6.28
923.79,4.98,267.33,7.55,399.76,13,9.02,9.42,7.82,8.75
544.21,1.18,95.23,1.98,188.23,0,6.54,6.63,6.34,6.5
534.77,1.29,76.3,3.16,144.5,6,5.97,6.48,5.6,6.02
760.57,2.04,117.24,3.84,160.55,5,7.34,7.82,6.71,7.29
361.54,2.55,9.62,0.34,24.44,4,4.87,5.01,4.7,4.86
470.78,3.62,0,0,0,4,5.28,5.43,5.12,5.27
425.61,1.98,5.11,0,14.94,4,5.05,5.08,4.87,5
221.89,2.84,0,0,0,3,4.3,4.45,4.15,4.3
216.11,5.57,0,0,0,3,4.42,4.7,4.33,4.49
233.44,4.32,0,0,0,3,4.43,4.65,4.31,4.46
296.55,0.56,78.42,1.98,133.24,0,5.36,5.58,5.09,5.34
296.06,0.45,77.94,1.98,139.82,0,5.35,5.56,5.1,5.34
603.42,1.29,92.17,4.31,181.73,1,6.69,7.68,6.47,6.95
354.57,0.84,111.43,2.7,198.05,4,5.66,5.73,5.24,5.54
570.63,4.97,104.69,3.85,202.59,6,6.57,7.26,6.24,6.69
600.02,1.09,142.08,4.85,237.35,0,7.18,7.95,6.76,7.3
318.92,1.19,0,0,0,0,4.78,4.96,4.69,4.81
367.08,4.05,19,0.63,62.08,3,5.12,5.4,5.07,5.19
556.32,1.11,18.9,0.3,51.89,4,5.65,5.63,5.48,5.59
731.05,2,182.9,5.55,371.89,8,7.63,8.06,7.17,7.62
614.41,2.03,126.05,3.42,289.3,7,6.72,6.87,6.46,6.68
708.91,0,135.29,4.83,316.38,9,6.95,7.4,6.62,6.99
328.89,4.63,10.54,0.63,22.8,2,4.98,5.4,4.89,5.09
322.89,5.42,0,0,0,2,4.9,5.21,4.83,4.98
331.63,3.52,0,0,0,2,4.84,5.05,4.73,4.87
343.63,3.2,80.76,1.64,135,2,5.59,5.71,5.3,5.53
316.34,0.38,65.96,1.64,110.21,0,5.32,5.51,5.06,5.3
337.05,0.44,39.33,0.97,53.35,0,5.17,5.33,4.92,5.14
751.21,4.03,155.8,2.6,274.37,24,6.6,5.66,5.56,5.94
484.19,0.46,101.62,4.93,206.56,6,5.95,6.88,5.58,6.14
357.49,2.37,64.92,2.72,163.75,0,5.58,6.29,5.59,5.82
373.54,1.23,34.49,1.85,165.43,4,5.07,5.51,5.21,5.27
665.47,1.68,74.18,3.08,184.89,15,5.95,6.14,5.5,5.86
671.29,0.59,76.59,3.35,214.75,11,6.18,6.54,5.93,6.21
291.8,0,32.32,4.69,230.7,4,4.66,6.16,5.06,5.29
305.13,0,57.47,5.4,294.9,4,4.93,6.49,5.37,5.6
459.68,0.84,102.71,2.95,248.77,4,6.01,6.24,5.86,6.04
492.13,3.44,22.14,2.07,127.24,7,5.37,6,5.43,5.6
534.95,0.62,122.26,3.8,230.71,3,6.53,6.95,6.17,6.55
536.25,1.11,137.9,4.47,266.1,3,6.7,7.26,6.35,6.77
654.31,1.78,68.39,1.33,124.54,6,6.4,6.3,6.03,6.24
669.48,0.56,64.19,1.33,112.61,6,6.36,6.23,5.96,6.18
643.85,2.79,53.78,1.03,103.19,6,6.28,6.24,5.98,6.17
812.8,1.82,137.55,1.86,272.87,18,6.93,5.97,6.18,6.36
389.02,2.07,52.15,0.97,113.29,5,5.27,5.22,5.04,5.18
390.54,1.93,51.99,0.97,112.3,5,5.27,5.21,5.03,5.17
491.58,0.49,40.63,0.72,66.63,4,5.56,5.47,5.24,5.42
536.41,1.96,0,0,0,6,5.33,5.33,5.08,5.24
789.74,6.17,42.67,0.92,97.23,14,6.46,6.35,6.07,6.29
562.04,3.55,0,0,0,6,5.51,5.59,5.3,5.47
498.03,2.75,0,0,0,6,5.22,5.26,4.98,5.15
703.83,3.42,0,0,0,16,5.46,5.18,4.95,5.2
510.09,0,142.62,4.03,343.13,8,6.28,6.39,6.02,6.23
180.35,1.78,23.66,3.19,170.45,0,4.47,5.7,4.86,5.01
306.8,2.88,47.97,4.59,208.19,0,5.26,6.86,5.6,5.91
338.74,0.37,65.3,1.64,98.7,1,5.34,5.5,5.01,5.28
422.62,2.2,89.36,3.94,268.35,3,5.87,6.71,5.98,6.19
704.42,2.13,216.08,5.17,328.41,16,7.34,7.05,6.18,6.86
788.46,1.15,127.36,4.43,302.32,17,6.77,6.9,6.24,6.64
687.01,1.81,132.19,5.21,263.39,17,6.44,6.86,5.73,6.34
691.04,3.59,151.48,3.54,208.08,16,6.79,6.51,5.75,6.35
544.78,3.23,54.79,1.9,131.47,10,5.68,5.84,5.37,5.63
738.51,1.96,94.74,2.34,275.43,9,6.8,6.75,6.72,6.76
770.38,0.55,174.09,5.12,343.28,9,7.57,7.81,7.01,7.46
186.74,3.13,29.72,0.27,114.79,2,4.5,4.54,4.58,4.54
427.35,2.65,131.78,4.64,273.4,0,6.48,7.34,6.32,6.71
569.94,0.75,334.19,6.35,486.88,6,8.4,7.8,7.07,7.76
413.11,4.83,0,0,0,4,5.11,5.32,4.97,5.13
430.93,6.07,0,0,0,4,5.25,5.52,5.13,5.3
366.48,1.59,0,0,0,4,4.75,4.81,4.55,4.7
338.37,2.79,28.44,5.11,198.07,5,4.9,6.69,5.23,5.61
626.35,2.2,124.26,4.13,314.88,3,7,7.6,6.98,7.2
622.11,0.74,128.48,3.25,387.58,15,6.21,5.93,6.07,6.07
496.71,0.56,50.02,2.97,216.68,5,5.6,6.27,5.77,5.88
690.42,1.61,97.35,2.32,280.54,0,7.17,7.39,7.33,7.29
455.28,0.66,36.76,0.94,193.04,0,5.63,5.82,5.97,5.81
430.75,3.9,52.33,0.63,103.82,2,5.72,5.74,5.57,5.68
342.89,1.72,49.04,1.64,116.35,2,5.22,5.55,5.11,5.3
263.81,0.27,27.57,0.67,95.44,2,4.64,4.72,4.6,4.65
312.3,1.39,31.65,0.97,193.08,0,5.05,5.33,5.45,5.28
1049.81,3.4,149.1,2.8,422.61,15,8.25,7.74,8.12,8.04
346.11,0.29,50.19,1.53,235.25,1,5.23,5.47,5.58,5.43
539.49,7.24,57.41,1.79,119.27,10,5.9,6.18,5.59,5.89
766.55,10.53,76.83,2.62,265.19,13,6.97,7.45,7.05,7.16
771.59,9.25,82,2.32,255.97,14,6.91,7.13,6.85,6.96
356.39,5.22,0,0,0,2,5.03,5.33,4.95,5.1
563.24,6.14,0,0,0,8,5.54,5.66,5.31,5.5
911.32,5.41,2.66,0.53,26.92,15,6.49,6.51,6.13,6.37
373.94,4.01,0,0,0,2,5.03,5.27,4.94,5.08
351.91,4.39,0,0,0,1,5.02,5.32,4.97,5.1
606.1,3.43,42.75,0,180.39,4,6.19,5.95,6.36,6.17
599.27,4.26,11.85,0.27,102.59,5,5.87,6.01,6,5.96
569.41,5.17,11.26,0.27,92.72,4,5.86,6.08,5.99,5.98
574.35,4.8,16.57,0.27,88.76,5,5.84,5.97,5.88,5.9
328.31,3.01,0,0,0,1,4.86,5.09,4.77,4.9
378.4,3.12,0,0,0,1,5.06,5.3,4.98,5.11
605.47,2.6,42.61,0,182.41,4,6.14,5.86,6.31,6.11
629.77,4.94,68.03,2.29,192.49,5,6.53,6.99,6.53,6.68
410.84,5.03,20.08,0.56,78.24,4,5.29,5.55,5.29,5.38
553.04,4.88,34.04,1.39,137.43,5,5.92,6.32,6,6.08
1185.71,1.24,168.84,2.57,558.55,10,9.16,8.46,9.5,9.04
1556.47,8.69,184.75,3.65,529.43,23,10.4,9.85,10.24,10.16
1279.02,6.75,114.19,4.18,562.53,15,9.03,9.53,9.84,9.47
723,5.48,32.27,0.3,154.84,8,6.43,6.35,6.52,6.43
727.47,5.43,31.8,0,155.82,8,6.44,6.25,6.54,6.41
725.44,5.49,32,0.3,156.32,8,6.44,6.36,6.54,6.45
221.95,3.09,19.63,0.14,52.27,0,4.67,4.82,4.65,4.71
321.06,0.15,53.78,1.01,190.52,3,5.03,4.97,5.12,5.04
318.08,0.1,59.85,1.35,195.01,3,5.07,5.08,5.12,5.09
419.66,2.79,32.7,0.53,159.36,3,5.38,5.44,5.58,5.47
547.37,1.49,40.67,1.27,81.39,3,5.89,6.11,5.68,5.89
351.12,2.1,40.46,1.01,110.21,0,5.32,5.58,5.33,5.41
563.34,0,96.79,3.26,333.64,0,6.57,7.08,6.92,6.85
690.35,0.3,37.73,0.97,207,5,6.25,6.25,6.49,6.33
721.39,0,100.06,4.93,475.53,0,7.23,8.36,8.12,7.9
512.84,3.81,55.06,1.67,161.74,4,5.95,6.26,5.94,6.05
658.9,2.71,95.79,3.25,194.04,4,6.84,7.34,6.58,6.92
1069.35,3.07,79.19,1.67,268.66,7,8.17,8.12,8.27,8.19
291.22,2.25,22.17,0.67,61.33,0,4.93,5.22,4.9,5.02
476.76,3.06,50.07,2.35,178.66,0,5.96,6.69,6.17,6.28
540.79,3.95,43.38,1.64,100.11,0,6.21,6.77,6.18,6.38
508.52,1.55,72.02,2.07,227.61,2,6.08,6.36,6.21,6.22
719.82,1.9,73.47,2.23,259.91,5,6.78,7.02,6.94,6.91
663.33,1.78,72.07,0.63,254.31,3,6.66,6.35,6.86,6.62
711.95,2.74,13.67,2.66,128.73,18,5.46,5.97,5.27,5.57
1798.49,10.21,176.69,3.84,482.14,24,11.31,10.95,11.04,11.1
1737.26,5.17,184.03,3.42,645.62,20,11.11,10.42,11.44,10.99
497.76,3.63,52.33,2.28,144.52,0,6.1,6.81,6.16,6.36
566.03,1.48,94.37,2.24,235.34,2,6.51,6.65,6.46,6.54
292.8,0.11,6.48,3.36,172.99,0,4.68,6.05,5.2,5.31
428.03,2.16,19.4,0.97,44.65,3,5.26,5.58,5.11,5.32
1043.33,2.53,117.03,3.2,352.08,13,8.01,7.98,7.92,7.97
694.67,1.29,40.87,1.64,264.36,9,6.11,6.24,6.45,6.27
1065.5,6.26,144.86,5.63,431.3,14,8.49,9.28,8.51,8.76
912.21,1.34,46.41,4.9,371.95,19,6.42,7.4,6.85,6.89
1336.52,2.94,169.68,6.55,654.62,18,9.38,10,9.89,9.75
1174.08,6.93,125.71,3.27,509.82,15,8.73,8.77,9.22,8.91
964.72,5.18,117.15,4.84,429.03,11,7.96,8.75,8.29,8.34
539.16,1.25,46.03,4.14,290.01,9,5.53,6.58,5.93,6.01
505.6,2.37,17.92,0.36,55.71,4,5.51,5.58,5.39,5.49
523.05,2.41,13.31,0.34,55.15,4,5.54,5.65,5.46,5.55
509.54,3.92,17.52,0.36,54.57,4,5.6,5.75,5.51,5.62
290.48,2.07,33.96,1.06,150.15,3,4.84,5.06,4.97,4.96
990.98,5.25,139.51,2.87,443.56,10,8.33,8.2,8.55,8.36
981.21,5.04,132.46,2.7,449.04,12,8.1,7.88,8.34,8.11
482.24,4.59,0,0,0,2,5.5,5.77,5.41,5.56
523.92,2.98,0,0,0,2,5.58,5.77,5.46,5.6
456.16,3.2,4.6,0,32.12,2,5.36,5.52,5.33,5.4
450.4,7.14,0,0,0,7,5.2,5.41,5.02,5.21
389.8,5.27,9.34,0,30.38,5,5.06,5.17,4.94,5.06
386.53,6,9,0,32.37,5,5.09,5.23,4.99,5.1
330.04,2.77,47.7,1.98,149.11,3,5.16,5.64,5.18,5.33
890.47,2.26,93.4,1.84,321.53,11,7.29,7,7.35,7.22
688.52,3.81,66.04,2.83,245.27,12,6.26,6.64,6.26,6.39
522.08,1.5,48.38,1.92,148.15,3,5.86,6.26,5.85,5.99
802.09,7.37,0,0,0,8,6.56,6.74,6.35,6.55
612.65,1.51,50.75,1.28,176.04,0,6.43,6.66,6.59,6.56
425.53,1.28,64.91,2.61,180.71,0,5.8,6.41,5.85,6.02
524.51,1.01,45.69,1.01,137.16,3,5.82,5.87,5.78,5.82
647.94,1.39,18.6,1.81,179.68,8,5.79,6.22,6.02,6.01
377.15,1.25,29.11,2.66,125.49,2,5.16,6.04,5.25,5.48
493.94,0.28,34.77,1.98,183.3,2,5.62,6.14,5.88,5.88
410.26,0.9,35.77,3.42,105.99,3,5.27,6.33,5.19,5.6
717.95,4.18,9.4,0,45.07,7,6.2,6.18,6.06,6.14
454.46,0.94,51.5,2.23,225.73,0,5.77,6.34,6.12,6.08
706.37,1.85,95.64,4,364.54,3,7.04,7.83,7.48,7.45
262.28,1.38,34.96,1.07,124.25,1,4.82,5.07,4.88,4.93
242.32,1.31,0,0,0,0,4.48,4.67,4.39,4.51
423.39,2.32,40.02,2.63,165.26,0,5.62,6.51,5.85,6
287.12,1.38,0,0,0,0,4.66,4.85,4.58,4.7
566.26,3.31,24.72,1.07,50.55,6,5.74,6,5.5,5.75
533.2,3.28,6.9,0,0.94,2,5.69,5.84,5.52,5.68
368.95,2.57,15.21,0,92.56,3,5.01,5.01,5.09,5.04
477.88,2.03,28.82,0.36,96.25,3,5.54,5.53,5.5,5.52
367.74,2.23,15.27,0,93.06,3,4.99,4.97,5.06,5.01
521.05,0.95,83.14,4.05,321.52,2,6.2,7.12,6.59,6.64
493.59,0,65.51,3.46,282.15,0,6.01,6.88,6.43,6.44
483.73,0.97,75.03,3.35,321.33,0,6.1,6.9,6.62,6.54
449.3,3.62,68.79,1.69,214.58,1,5.99,6.29,6.16,6.15
527.93,2.35,34.56,0,131.45,5,5.69,5.43,5.69,5.6
637.8,1.42,46.98,0.67,180.67,8,6,5.75,5.99,5.91
258.54,2.6,47.77,1.35,133.01,0,5.05,5.39,5.08,5.17
706.04,1.86,72.59,1.67,272.28,2,6.9,7.03,7.2,7.04
857.46,2.13,117.44,2.57,220.9,1,7.98,8.11,7.71,7.93
387.71,1.49,29.29,0.32,168.34,2,5.21,5.2,5.48,5.3
396.13,1.4,31.5,0.85,188.3,2,5.26,5.43,5.59,5.43
543.18,0.56,33.36,0.67,229.88,6,5.58,5.47,5.92,5.66
228.19,3.63,11.77,0,28.63,2,4.53,4.65,4.44,4.54
492.55,4.47,84.18,2.97,203.42,1,6.35,7.04,6.35,6.58
685.46,1.95,82.87,1.96,289.52,4,6.79,6.88,7.01,6.89
499.9,0,42.16,0.67,128.11,4,5.58,5.44,5.48,5.5
819.77,4.07,92.24,1.63,232.61,2,7.65,7.7,7.65,7.67
572.17,0,16.92,3,165.14,3,5.7,6.73,6.01,6.14
778.48,2.26,117.94,3.62,354.51,6,7.37,7.73,7.48,7.53
987.99,6.97,120.78,2.51,306.7,17,7.82,7.54,7.49,7.62
747.59,1.62,68.83,3.92,306.65,13,6.35,6.98,6.49,6.61
638.26,1.48,73.61,1.27,202.1,0,6.74,6.76,6.8,6.76
837.3,2.08,82.08,2.17,212.55,6,7.28,7.38,7.14,7.27
1048.2,4.15,98.58,1.86,176.86,5,8.44,8.41,8.08,8.31
548.97,2.56,6.51,0.34,27.02,4,5.59,5.76,5.46,5.6
623.07,1.63,0,0,0,4,5.78,5.84,5.58,5.73
565.99,4.19,8.68,0,41.08,4,5.77,5.87,5.7,5.78
276.69,4.22,0,0,0,3,4.59,4.81,4.47,4.63
232.75,4.1,0,0,0,3,4.41,4.62,4.29,4.44
270.16,2.83,0,0,0,3,4.49,4.64,4.35,4.49
262.42,2.76,47.25,1.35,126.43,0,5.07,5.42,5.09,5.19
334.56,0.8,68.52,1.35,134.18,0,5.44,5.51,5.26,5.4
583.74,0.66,48.22,1,231.08,1,6.18,6.26,6.55,6.33
327.7,1.91,77.91,2.34,198.5,4,5.31,5.59,5.21,5.37
811.31,5.81,94.13,1.64,265.06,6,7.48,7.45,7.52,7.48
720.46,1.93,131.3,3.92,287.87,0,7.61,8.16,7.5,7.76
267.74,2.51,0,0,0,0,4.65,4.89,4.58,4.71
535.52,3.52,23.87,0.89,73.34,3,5.81,6.12,5.75,5.89
544.94,2.34,24.72,0.55,62.61,4,5.73,5.81,5.57,5.7
1016.73,0.38,115.46,3.55,468.98,8,8.08,8.27,8.58,8.31
875.51,4.59,76.88,2.49,309.65,7,7.46,7.82,7.77,7.68
922.32,6.61,103.65,3.67,400.77,9,7.87,8.47,8.29,8.21
495.74,2.84,13.04,0.63,27.26,2,5.57,5.89,5.45,5.64
527.24,3.1,0,0,0,2,5.6,5.8,5.48,5.62
513.11,3.16,0,0,0,2,5.54,5.74,5.43,5.57
400.17,3,63.5,0.97,131.35,2,5.65,5.65,5.49,5.6
354.8,4.4,50.53,0.67,106.45,0,5.55,5.69,5.49,5.58
309.38,2.29,11.36,0,52.41,0,4.9,5.04,4.94,4.96
902.87,2.56,44.36,1.41,199.17,24,6.13,5.66,5.76,5.85
503.41,0.82,26.94,0.67,193.17,6,5.38,5.34,5.63,5.45
405.68,1.09,42.97,0.03,169.62,0,5.51,5.31,5.71,5.51
502.9,2.94,64.26,2.5,257.29,4,5.95,6.45,6.22,6.21
1128.51,6.31,85.98,2.76,256.47,15,8.15,8.33,7.98,8.16
915.72,4.21,119.43,1.86,321.56,11,7.74,7.31,7.59,7.55
365.48,0,32.95,2.92,249.12,4,4.96,5.77,5.43,5.38
545.65,1.76,103.68,4.37,411.71,4,6.41,7.23,6.93,6.85
790.67,1.43,158.17,3.61,358.52,4,7.86,7.88,7.67,7.8
560.7,5.87,55.31,2.07,208.16,7,6.07,6.52,6.2,6.27
486.34,1.05,38.59,1.06,232.44,3,5.61,5.74,6.01,5.78
479.85,1.16,25.78,1.06,194.86,3,5.47,5.72,5.84,5.68
868.47,6.09,53.07,2,116.7,6,7.36,7.85,7.17,7.46
926.29,5.87,48.73,0.97,112.76,6,7.54,7.66,7.37,7.52
900.73,5.14,51.3,2,107.4,6,7.42,7.88,7.2,7.5
1550.62,6.61,95.26,0.89,333.36,18,9.76,9.03,9.73,9.51
