X73_CC_12,X74_CN_12,X75_CO_12,X76_CS_12,X77_NC_12,X78_NN_12,X79_NO_12,X80_NS_12,X81_OC_12,X82_ON_12,X83_OO_12,X84_OS_12,X85_FC_12,X86_FN_12,X87_FO_12,X88_FS_12,X89_PC_12,X90_PN_12,X91_PO_12,X92_PS_12,X93_SC_12,X94_SN_12,X95_SO_12,X96_SS_12,X97_cC_12,X98_cN_12,X99_cO_12,X100_cS_12,X101_bC_12,X102_bN_12,X103_bO_12,X104_bS_12,X105_IC_12,X106_IN_12,X107_IO_12,X108_IS_12
3625,960,832,20,410,113,95,2,515,146,121,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,1572,1336,31,1104,312,261,6,1175,339,287,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,1379,1211,26,546,153,137,2,1422,356,313,6,415,86,91,7,210,40,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,1279,1107,23,607,166,144,3,1274,371,311,9,0,0,0,0,99,32,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,1354,1121,25,619,186,149,2,2414,627,561,17,0,0,0,0,214,44,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,768,676,15,593,159,137,5,1474,383,332,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,1328,1132,29,526,149,130,2,1067,315,259,7,0,0,0,0,0,0,0,0,175,55,47,1,0,0,0,0,0,0,0,0,0,0,0,0
5472,1543,1293,28,498,147,110,2,1176,346,283,7,0,0,0,0,0,0,0,0,105,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0
779,206,224,16,0,0,0,0,380,106,115,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,1098,879,6,156,49,37,1,959,289,250,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5658,1927,1530,10,70,26,23,0,1248,427,334,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,475,405,8,876,262,225,3,1014,286,224,7,0,0,0,0,158,42,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,465,379,8,821,239,210,2,1073,309,248,7,0,0,0,0,117,37,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,476,396,9,817,240,205,3,1160,329,256,9,0,0,0,0,115,37,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,627,575,16,218,50,50,2,631,167,159,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,140,122,3
3004,868,756,28,0,0,0,0,706,191,175,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833,831,721,25,0,0,0,0,447,100,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,995,847,28,158,47,41,2,550,148,124,5,445,126,130,1,0,0,0,0,0,0,0,0,210,67,48,2,0,0,0,0,0,0,0,0
2959,833,712,30,117,39,29,1,507,153,121,4,158,46,34,2,0,0,0,0,273,80,68,2,0,0,0,0,0,0,0,0,0,0,0,0
3137,878,745,31,277,81,64,3,539,161,130,4,0,0,0,0,0,0,0,0,287,87,76,2,0,0,0,0,0,0,0,0,0,0,0,0
1480,416,353,15,0,0,0,0,687,188,158,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,399,337,16,211,51,50,2,756,188,186,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,304,268,11,0,0,0,0,447,99,105,4,0,0,0,0,0,0,0,0,162,48,45,2,0,0,0,0,0,0,0,0,0,0,0,0
2502,721,616,23,297,92,77,3,127,39,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,1237,990,46,560,163,128,7,314,81,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,816,715,24,281,85,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,40,30,2,0,0,0,0,0,0,0,0
2020,578,522,18,683,183,172,6,467,134,126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,828,736,26,737,218,195,6,528,167,141,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,813,727,26,694,209,185,7,540,171,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,301,253,12,388,99,94,4,866,240,214,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,713,670,12,271,84,71,2,1958,578,534,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,1318,1003,44,134,42,34,1,3009,930,711,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,274,233,9,352,95,92,4,791,220,204,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,409,355,16,411,101,98,4,620,187,158,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,748,686,21,275,85,73,2,529,157,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,492,417,16,124,38,31,1,1460,408,375,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,504,423,17,296,94,80,3,1208,319,290,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,536,450,18,420,136,102,4,1223,333,311,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,259,254,6,142,43,42,0,660,176,179,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,296,245,11,374,101,93,4,833,220,212,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,756,695,21,276,87,73,3,539,157,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,578,507,16,275,86,80,2,988,308,251,9,0,0,0,0,244,77,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,394,334,15,351,102,86,4,644,200,153,6,0,0,0,0,119,39,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,480,410,18,359,100,86,4,1175,351,284,9,0,0,0,0,285,87,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,1407,1214,40,537,163,133,5,433,130,106,3,146,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5127,1513,1191,57,956,290,219,11,1569,480,384,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,1216,975,40,807,244,199,9,1051,317,271,7,0,0,0,0,0,0,0,0,124,37,28,1,0,0,0,0,0,0,0,0,0,0,0,0
1874,526,464,17,694,196,171,7,1022,291,226,14,0,0,0,0,290,79,62,4,114,36,24,1,0,0,0,0,0,0,0,0,0,0,0,0
1862,521,458,17,691,195,171,7,1027,292,228,14,0,0,0,0,290,79,63,4,112,34,24,1,0,0,0,0,0,0,0,0,0,0,0,0
1896,532,471,17,708,198,177,7,1017,289,225,13,0,0,0,0,294,79,66,4,131,42,30,1,0,0,0,0,0,0,0,0,0,0,0,0
818,213,195,8,0,0,0,0,767,207,183,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,459,393,16,0,0,0,0,275,88,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,460,395,17,0,0,0,0,277,87,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,448,395,17,767,205,182,8,399,97,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,534,482,12,988,274,241,7,119,35,39,0,0,0,0,0,0,0,0,0,160,48,43,2,0,0,0,0,0,0,0,0,0,0,0,0
1517,417,367,15,456,139,106,4,156,50,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,640,601,14,636,181,174,5,150,43,39,1,0,0,0,0,0,0,0,0,0,0,0,0,148,43,37,1,0,0,0,0,0,0,0,0
4205,1198,1156,19,903,263,257,5,489,135,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,882,768,25,601,181,154,6,142,46,36,1,0,0,0,0,0,0,0,0,0,0,0,0,218,68,59,1,0,0,0,0,0,0,0,0
2457,672,615,22,455,128,122,3,285,82,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,847,758,24,405,123,114,1,288,83,79,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,1112,899,41,1121,312,258,12,464,126,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,257,227,10,0,0,0,0,415,98,96,4,0,0,0,0,0,0,0,0,177,49,45,2,0,0,0,0,0,0,0,0,0,0,0,0
1803,509,463,13,157,49,44,2,636,183,162,5,0,0,0,0,0,0,0,0,288,83,76,1,202,50,46,2,0,0,0,0,0,0,0,0
1984,561,511,15,146,44,39,1,1204,328,293,11,0,0,0,0,0,0,0,0,282,79,76,1,0,0,0,0,0,0,0,0,0,0,0,0
2378,669,603,20,503,140,123,4,139,39,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,917,784,31,467,132,112,4,312,94,89,3,0,0,0,0,0,0,0,0,150,47,40,2,0,0,0,0,163,47,41,2,0,0,0,0
3714,1097,900,31,163,53,36,1,793,249,196,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,1254,1024,45,1295,392,324,12,1664,483,387,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4970,1514,1309,33,1145,363,293,8,1302,408,330,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5688,1686,1431,42,995,330,269,6,1337,405,337,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,622,534,23,210,54,51,2,1012,275,240,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,744,638,21,312,93,84,3,612,151,155,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,407,353,12,471,137,127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,180,141,6,0,0,0,0
1752,483,424,17,208,49,49,2,640,202,147,6,0,0,0,0,0,0,0,0,168,45,44,2,0,0,0,0,0,0,0,0,0,0,0,0
3922,1129,908,40,416,126,102,3,1111,328,244,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5302,1557,1222,62,329,104,78,4,937,299,221,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,1226,1065,37,573,176,144,6,696,214,183,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,1477,1310,31,1220,361,326,6,873,270,238,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,1351,1064,42,680,204,171,6,1044,329,253,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,1143,929,38,285,88,59,3,1135,342,287,10,0,0,0,0,123,39,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,1000,820,30,501,159,133,4,568,184,141,5,298,94,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3724,1079,853,44,562,168,138,5,907,285,202,10,0,0,0,0,78,28,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,390,361,12,430,125,122,2,1047,300,267,10,0,0,0,0,129,39,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,390,354,12,305,93,83,2,1155,333,304,10,0,0,0,0,129,39,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,381,344,8,431,128,121,1,1041,301,269,10,0,0,0,0,132,40,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,299,257,12,390,102,97,4,434,101,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4113,1191,1054,28,492,137,121,5,628,200,162,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,1047,927,26,399,121,106,3,842,240,211,7,0,0,0,0,135,41,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,458,413,14,138,43,37,1,1179,318,310,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,457,375,15,242,87,59,2,1207,353,301,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,469,416,15,221,52,52,2,865,244,222,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,263,220,9,306,91,82,3,1169,355,277,11,0,0,0,0,284,92,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,298,264,10,317,98,85,4,1108,301,275,10,0,0,0,0,126,37,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,301,263,11,181,50,45,2,1319,364,323,12,0,0,0,0,137,43,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,464,411,18,0,0,0,0,438,134,116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,943,832,26,233,77,53,2,1045,328,260,8,0,0,0,0,108,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,1276,1059,50,244,77,58,2,999,307,238,9,0,0,0,0,127,36,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,575,517,21,660,202,175,5,165,51,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,397,377,5,559,169,169,0,2135,597,545,19,0,0,0,0,491,141,122,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,627,542,18,855,247,228,5,412,98,94,4,0,0,0,0,0,0,0,0,117,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,509,498,3,435,127,124,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,967,776,32,540,166,128,6,778,203,182,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,904,808,22,1318,385,337,11,393,121,106,2,345,97,81,3,0,0,0,0,0,0,0,0,345,94,78,4,0,0,0,0,0,0,0,0
2915,867,729,27,360,115,90,4,269,83,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,854,738,26,482,150,127,4,190,49,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,1066,960,17,495,153,137,4,462,150,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,604,565,12,747,230,214,2,922,233,233,7,0,0,0,0,0,0,0,0,148,46,39,2,0,0,0,0,0,0,0,0,0,0,0,0
1730,494,429,17,452,136,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,101,94,4,0,0,0,0,0,0,0,0
2979,865,789,22,399,123,109,3,144,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,203,52,45,2,0,0,0,0,0,0,0,0
1178,319,282,12,169,48,45,2,318,98,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,156,140,6,409,105,96,4,431,104,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,484,416,17,196,53,43,2,596,149,142,6,0,0,0,0,0,0,0,0,0,0,0,0,257,79,68,1,0,0,0,0,0,0,0,0
971,259,234,10,762,202,183,8,227,50,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,458,384,15,887,250,216,10,607,163,147,5,303,88,82,2,130,43,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,512,434,17,736,198,175,7,582,162,149,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,354,301,13,356,95,84,3,701,189,172,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,508,441,20,469,136,114,5,653,188,166,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,353,300,13,352,97,83,3,694,190,170,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,1088,969,20,0,0,0,0,361,112,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,1076,961,19,101,35,30,0,341,110,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,1050,879,33,0,0,0,0,445,123,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,559,488,17,175,49,43,2,696,183,169,6,0,0,0,0,0,0,0,0,149,44,42,1,0,0,0,0,0,0,0,0,0,0,0,0
2447,722,590,27,285,81,69,3,1369,379,328,14,0,0,0,0,0,0,0,0,156,44,34,2,0,0,0,0,0,0,0,0,0,0,0,0
2903,823,674,32,442,128,110,5,1417,397,327,16,0,0,0,0,0,0,0,0,139,42,36,1,0,0,0,0,0,0,0,0,0,0,0,0
1380,367,331,14,324,94,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,852,797,19,543,160,160,1,377,101,93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,949,798,35,989,288,251,10,136,44,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,713,581,23,0,0,0,0,452,126,104,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,756,625,24,0,0,0,0,464,130,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4006,1221,984,32,89,31,23,1,686,211,175,6,0,0,0,0,0,0,0,0,155,48,39,2,0,0,0,0,0,0,0,0,0,0,0,0
938,255,223,10,572,150,138,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,669,570,23,115,43,30,1,585,192,147,7,0,0,0,0,0,0,0,0,95,39,22,1,0,0,0,0,0,0,0,0,0,0,0,0
3075,865,800,24,404,125,111,2,356,105,100,1,0,0,0,0,0,0,0,0,94,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,884,720,29,806,215,194,7,214,64,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,849,760,20,516,161,144,2,421,121,103,4,0,0,0,0,0,0,0,0,270,81,71,2,156,42,38,2,0,0,0,0,0,0,0,0
2872,876,741,22,559,180,152,3,482,150,125,4,0,0,0,0,0,0,0,0,90,31,18,1,422,117,110,2,0,0,0,0,0,0,0,0
3175,903,786,29,670,186,172,6,403,130,97,4,0,0,0,0,0,0,0,0,288,82,81,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,1082,889,43,840,246,199,13,313,93,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719,1647,1339,60,398,124,100,4,597,186,145,5,121,31,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,755,699,17,729,225,209,3,182,49,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,900,833,20,385,111,111,1,699,206,174,6,120,43,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,985,854,19,848,244,230,4,776,221,198,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,391,357,11,301,89,81,1,1340,391,356,11,0,0,0,0,141,42,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,409,366,9,556,164,154,3,1477,403,363,14,0,0,0,0,204,53,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,420,353,14,379,100,93,4,1546,432,376,13,0,0,0,0,129,43,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,155,140,6,0,0,0,0,1287,344,309,13,0,0,0,0,157,48,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,105,97,4,0,0,0,0,1150,296,272,11,0,0,0,0,167,50,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,96,89,0,176,47,43,0,941,266,227,1,0,0,0,0,141,41,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,365,330,14,328,95,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,366,330,14,329,94,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,995,895,17,576,161,148,5,251,88,83,1,0,0,0,0,0,0,0,0,80,26,30,0,132,39,38,0,0,0,0,0,0,0,0,0
1855,517,454,20,174,48,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,882,736,26,657,174,157,6,571,171,142,4,0,0,0,0,0,0,0,0,133,40,33,1,0,0,0,0,0,0,0,0,0,0,0,0
3201,928,855,22,332,105,104,1,175,51,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,261,236,10,985,254,231,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,553,455,18,756,202,182,8,358,110,88,3,0,0,0,0,0,0,0,0,138,41,39,1,0,0,0,0,0,0,0,0,0,0,0,0
2031,581,543,15,675,200,192,3,150,45,42,1,0,0,0,0,0,0,0,0,219,55,50,2,0,0,0,0,0,0,0,0,0,0,0,0
3898,1137,982,31,535,169,138,5,370,118,86,4,256,96,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,950,852,25,630,179,160,5,384,119,102,3,397,113,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,1011,898,25,581,176,151,6,388,115,92,3,299,98,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,504,430,17,763,198,177,8,488,158,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,471,398,15,767,203,186,8,733,201,183,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,455,423,10,705,210,194,4,605,174,156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,418,368,15,0,0,0,0,484,140,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,351,306,14,0,0,0,0,584,146,140,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,302,269,12,157,47,39,2,738,192,175,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,1367,1208,33,1207,371,316,7,1383,419,365,11,0,0,0,0,0,0,0,0,84,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,1022,917,28,533,165,143,3,204,78,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,908,793,29,0,0,0,0,676,201,166,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,605,480,20,0,0,0,0,444,150,107,3,0,0,0,0,0,0,0,0,0,0,0,0,231,76,61,2,0,0,0,0,0,0,0,0
3481,1010,857,30,491,144,132,4,1590,431,380,14,0,0,0,0,0,0,0,0,122,37,30,1,202,62,38,2,0,0,0,0,0,0,0,0
3328,979,831,25,394,119,105,2,852,253,205,6,0,0,0,0,0,0,0,0,105,32,28,1,0,0,0,0,0,0,0,0,0,0,0,0
2054,613,514,20,137,41,35,1,264,80,69,2,0,0,0,0,0,0,0,0,119,40,29,1,336,96,75,3,161,45,34,2,0,0,0,0
2324,682,557,21,140,42,37,1,157,44,45,1,0,0,0,0,0,0,0,0,0,0,0,0,438,134,107,5,0,0,0,0,0,0,0,0
3691,1073,938,32,408,136,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,551,464,17,670,190,165,5,869,226,217,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,751,623,28,133,42,37,1,813,242,211,8,0,0,0,0,135,43,35,1,129,42,34,1,0,0,0,0,0,0,0,0,0,0,0,0
2571,747,618,27,148,45,39,1,803,241,203,8,0,0,0,0,134,41,35,1,132,41,33,1,0,0,0,0,0,0,0,0,0,0,0,0
2865,813,670,33,961,270,198,14,970,258,237,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2994,855,710,35,1061,297,218,15,887,232,217,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,845,704,34,1064,299,221,16,875,226,220,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,1381,1164,39,1546,439,362,17,1469,443,320,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,477,401,17,295,91,77,3,576,144,141,6,0,0,0,0,0,0,0,0,128,37,29,1,0,0,0,0,0,0,0,0,0,0,0,0
1601,466,415,15,361,98,91,4,537,140,133,3,0,0,0,0,0,0,0,0,151,46,39,2,0,0,0,0,0,0,0,0,0,0,0,0
2072,624,516,20,348,113,79,4,968,266,229,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
