X1_lig_vol,X2_pock_vol,X3_nb_AS,X4_mean_as_ray,X5_mean_as_solv_acc,X6_apol_as_prop,X7_mean_loc_hyd_dens,X8_hydrophobicity_score,X9_volume_score,X10_polarity_score,X11_charge_score,X12_flex,X13_prop_polar_atm,X14_as_density,X15_as_max_dst,X16_ALA,X17_ARG,X18_ASN,X19_ASP,X20_CYS,X21_GLN,X22_GLU,X23_GLY,X24_HIS,X25_ILE,X26_LEU,X27_LYS,X28_MET,X29_PHE,X30_PRO,X31_SER,X32_THR,X33_TRP,X34_TYR,X35_VAL
242.56,791.4,57,3.79,0.52,0.82,26.77,40.9,3.67,5,1,49.67,22.5,6.81,18.18,1,0,0,0,4,1,1,1,2,5,1,0,0,0,2,1,0,0,0,2
424.92,1185.52,81,3.96,0.55,0.68,33.42,37.81,3.85,5,0,54.1,29.25,7.19,17.39,1,0,0,0,4,1,1,1,1,6,1,0,1,0,5,1,0,1,0,2
368.27,1187.64,81,3.98,0.55,0.65,30.64,37.81,3.85,5,0,53.66,26.92,7.23,15.05,1,0,0,0,4,1,1,1,1,6,1,0,1,0,5,1,0,1,0,2
359.61,1302.06,84,3.97,0.54,0.62,30.08,40.11,3.93,5,0,54.53,29.63,7.55,17.97,1,0,0,0,4,1,1,1,1,6,1,0,1,1,5,1,0,1,0,2
195.89,886.45,52,3.94,0.59,0.65,27.18,44.4,3.95,2,-1,55.3,27.78,5.9,13.46,1,0,0,0,3,0,1,1,0,5,1,0,1,0,4,0,0,1,0,2
210.56,887.14,51,3.93,0.57,0.63,26.44,48.71,4.05,3,-1,55.63,29.33,5.95,15.8,1,0,0,0,3,1,1,1,0,6,1,0,1,0,3,0,0,1,0,2
218.28,681.53,50,3.88,0.58,0.68,27.88,53.61,4,1,0,55.05,27.14,5.7,14.47,1,0,0,0,3,0,0,1,0,5,1,0,1,0,3,0,0,1,0,2
118.62,614.25,46,3.85,0.55,0.8,30.16,59.47,4.06,1,0,51.74,24.19,5.49,11.67,1,0,0,0,3,0,0,1,0,5,1,0,1,0,2,0,0,1,0,2
106.53,579.2,41,3.77,0.56,0.8,27.21,66.06,4.12,1,0,52.49,25.86,5.35,13.19,1,0,0,0,3,0,0,1,0,5,1,0,1,0,1,0,0,1,0,2
114.81,570.01,42,3.8,0.56,0.81,27.53,66.06,4.12,1,0,52.17,25,5.47,13.19,1,0,0,0,3,0,0,1,0,5,1,0,1,0,1,0,0,1,0,2
780.37,2192.69,114,3.97,0.55,0.55,31.52,35.84,4.03,10,2,58.68,36.11,9.44,22,2,0,1,1,4,1,1,1,2,7,1,2,3,1,5,1,0,1,0,3
317.1,1209.86,78,3.98,0.56,0.74,34.17,38.83,3.71,4,0,53.89,26.47,7.08,17.95,1,0,0,0,4,1,1,1,1,6,1,0,1,0,4,1,0,0,0,2
268.82,961.15,66,3.92,0.54,0.73,31.38,44.79,3.92,5,0,53.03,27.38,6.6,13.07,1,0,0,0,4,1,1,1,1,6,1,0,1,0,3,1,0,1,0,2
220.51,799.9,51,3.86,0.56,0.73,27.57,51.21,4,2,1,53.6,24.64,6.11,17.05,1,0,0,0,3,0,0,1,1,5,1,0,1,0,3,0,0,1,0,2
463.56,1499.28,89,4.02,0.57,0.65,30.9,42.41,3.97,5,0,54.52,30.7,7.99,18.37,1,0,0,0,4,1,1,1,1,7,1,0,3,0,5,1,0,1,0,2
376.93,1222.89,81,3.95,0.54,0.73,34.92,41.16,3.88,5,0,51.93,26.92,7.18,16.11,1,0,0,0,4,1,1,1,1,6,1,0,1,0,4,1,0,1,0,2
259.34,970.8,54,3.98,0.56,0.67,26.94,46.86,4.05,4,0,55.03,27.85,6.3,17.01,1,0,0,0,3,1,1,1,1,6,1,0,1,0,3,0,0,1,0,2
239.5,1041.29,66,3.94,0.55,0.77,33.33,42.52,3.74,4,0,51.89,25.3,6.65,13.63,1,0,0,0,4,1,1,1,1,6,1,0,1,0,3,1,0,0,0,2
285.43,1006.02,70,3.88,0.53,0.77,33.93,44.79,3.92,5,0,52.43,25.81,6.77,14.42,1,0,0,0,4,1,1,1,1,6,1,0,1,0,3,1,0,1,0,2
241.22,1096.04,63,4.06,0.55,0.62,25.44,33.09,3.78,5,0,54.91,30.12,6.69,15.66,1,0,0,0,3,1,1,1,1,5,1,0,0,0,5,1,0,1,0,2
292.21,1195.93,63,4.01,0.54,0.68,26.14,42.83,4,4,0,55.51,29.21,7.2,18.99,1,0,0,0,3,1,1,1,1,6,1,0,1,0,4,0,0,1,0,2
300.31,1350.59,68,3.99,0.57,0.66,27.29,40.04,4,6,2,55.92,27.96,7.57,22,1,0,0,0,3,1,1,1,3,6,1,0,1,0,4,0,0,1,0,2
339.29,1335.71,78,3.89,0.56,0.64,31.56,39.88,3.88,6,1,54.72,31.37,7.47,17.77,1,0,0,0,4,1,1,1,2,6,1,0,1,0,4,1,0,1,0,2
330.5,1195.43,78,3.96,0.54,0.65,29.33,35.44,3.68,4,0,54.07,29.13,7.28,15.05,1,0,0,0,4,1,1,1,1,6,1,0,1,0,5,1,0,0,0,2
342.62,1127.5,75,3.98,0.55,0.63,29.7,35.36,3.8,5,0,55.11,27.27,7.08,14.37,1,0,0,0,4,1,1,1,1,5,1,0,1,0,5,1,0,1,0,2
641.78,2226.84,107,4.03,0.57,0.56,30.47,38.92,4.14,10,1,58.59,34.03,9.45,23.15,2,0,1,1,4,1,1,1,1,8,1,2,2,1,5,1,0,2,0,3
198.3,693.22,49,3.9,0.56,0.69,27,53.61,4,1,0,53.64,25,5.67,16.33,1,0,0,0,3,0,0,1,0,5,1,0,1,0,3,0,0,1,0,2
180.62,713.03,49,3.9,0.56,0.69,27,53.61,4,1,0,53.64,25,5.67,16.33,1,0,0,0,3,0,0,1,0,5,1,0,1,0,3,0,0,1,0,2
265.18,1038.86,64,4.07,0.55,0.67,29.26,41.16,3.88,5,0,55.16,29.55,6.61,14.47,1,0,0,0,4,1,1,1,1,6,1,0,1,0,4,1,0,1,0,2
290.63,1156.12,66,4.04,0.57,0.65,28.05,37.58,3.96,6,2,56.21,30,7.16,21.47,1,0,0,0,3,1,1,1,3,5,1,0,1,0,4,0,0,1,0,2
571.42,2312.06,98,3.99,0.56,0.56,32.11,37.18,3.97,8,1,56,33.87,8.92,20.08,2,0,0,1,4,1,1,1,2,7,1,1,2,1,5,1,0,1,0,2
306.15,1339.05,62,3.92,0.57,0.6,28.86,36.91,3.91,5,0,57.06,32.14,7.53,19.72,1,0,0,1,3,0,1,1,2,5,1,0,1,0,4,0,0,1,0,2
278.51,1318.25,67,4.04,0.57,0.63,28.67,38.87,3.96,5,1,56.24,31.18,7.02,17.8,1,0,0,0,3,1,1,1,2,5,1,0,1,0,4,0,0,1,0,2
582.33,2255.22,94,4.07,0.57,0.45,21.48,26.3,4,12,3,60.17,37.5,9.05,18.81,1,0,2,1,3,1,1,1,3,5,1,2,2,1,5,1,0,1,0,2
266.65,868.65,62,3.92,0.55,0.77,31.58,46.96,4,4,0,52.44,27.38,6.39,13.42,1,0,0,0,4,1,1,1,1,6,1,0,1,0,3,0,0,1,0,2
143.69,513.95,35,3.66,0.54,0.91,23.44,55.25,3.81,2,1,49.35,18.87,5.14,12.36,1,0,0,0,3,1,0,1,1,5,1,0,0,0,1,0,0,0,0,2
210.43,894.6,53,3.95,0.55,0.64,25.71,46.2,4,3,-1,54.47,25.68,6.26,17.01,1,0,0,0,3,1,1,1,0,5,1,0,1,0,3,0,0,1,0,2
127.16,547.3,38,3.81,0.56,0.84,25.12,64,3.87,0,0,51.39,21.82,5.28,12.64,1,0,0,0,3,0,0,1,0,5,1,0,1,0,1,0,0,0,0,2
259.34,1038.19,71,3.91,0.55,0.72,33.45,44.79,3.92,5,0,52.75,25.27,6.79,13.77,1,0,0,0,4,1,1,1,1,6,1,0,1,0,3,1,0,1,0,2
499.67,1604.08,95,3.99,0.55,0.63,33.2,40.23,4.03,6,1,55.24,32.26,8.14,18.76,1,0,0,0,4,1,1,1,1,7,1,1,3,0,5,1,0,1,0,2
451.47,1273.76,87,3.91,0.55,0.7,32.75,36.7,3.85,6,1,53.91,28.57,7.58,19.08,1,0,0,0,4,1,1,1,2,6,1,0,1,0,5,1,0,1,0,2
451.42,1485.84,88,3.95,0.55,0.65,34.63,36.7,3.85,6,1,54.42,30.91,7.92,19.27,1,0,0,0,4,1,1,1,2,6,1,0,1,0,5,1,0,1,0,2
467.37,1504.34,91,3.93,0.55,0.64,31.28,40.14,3.86,5,0,54.4,30.51,7.99,21.45,2,0,0,0,4,1,1,1,1,6,1,0,1,1,5,1,0,1,0,2
305.94,1030.77,71,3.93,0.55,0.75,32.94,41.16,3.88,5,0,52.28,25,6.79,13.47,1,0,0,0,4,1,1,1,1,6,1,0,1,0,4,1,0,1,0,2
422.4,1168.42,82,3.97,0.54,0.68,33.79,37.81,3.85,5,0,54.21,29.63,7.25,15.97,1,0,0,0,4,1,1,1,1,6,1,0,1,0,5,1,0,1,0,2
476.15,1655.55,93,3.93,0.59,0.56,28.92,38.04,3.89,6,1,55.52,31.62,8.35,19.27,1,0,0,0,4,1,1,1,2,6,1,0,2,0,5,1,0,1,0,2
75.07,232.62,21,3.44,0.46,0.33,6,35.81,4.62,6,4,46.07,39.39,4.38,11.1,1,3,1,0,1,1,0,0,1,1,0,0,1,2,1,0,0,0,0,3
352.62,1546.57,64,4.18,0.57,0.47,21.53,36.04,4.08,6,1,57.27,35.8,7.24,15.73,1,0,0,0,2,1,1,1,1,5,1,1,2,1,5,1,0,1,0,2
784.32,2936.89,97,4.17,0.55,0.42,18.1,34.55,4.28,16,4,59.62,39.02,10.31,22.37,1,0,2,1,2,1,1,1,4,7,1,2,3,1,5,1,1,3,0,3
247.71,993.34,60,4.05,0.57,0.55,22.55,35.55,3.82,5,0,56.59,29.33,6.59,13.41,1,0,0,0,3,1,1,1,1,4,1,0,1,0,4,1,0,1,0,2
246.64,1138.92,61,4.08,0.57,0.48,19.93,30.57,3.87,6,1,58.45,32.89,6.98,15.53,0,0,0,0,3,1,1,1,2,4,1,0,1,0,5,1,0,1,0,2
249.27,1333.28,67,4,0.57,0.54,23.5,31.33,3.83,6,1,57.82,29.76,7.22,16.78,0,0,0,0,4,1,1,1,2,4,1,0,1,0,5,1,0,1,0,2
342.32,1131.47,47,4.09,0.56,0.7,23.03,24,3.83,9,1,29.52,37.1,6.78,16.17,1,0,1,0,1,1,1,0,1,3,1,1,0,0,2,3,0,0,1,1
257.75,1048.79,45,4.06,0.54,0.73,24.55,33.65,4.06,7,1,26.63,29.51,6.3,15.94,1,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,1,1,1
258.55,972.31,45,3.98,0.54,0.71,23.12,29.69,3.81,6,1,27.42,30.65,6.11,15.17,1,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,0,1,1
392.52,1196.38,53,4.05,0.55,0.7,23.73,34.06,3.94,7,1,27.99,31.43,7.17,18.21,2,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,1,1,1
282.04,1121.71,50,4.15,0.58,0.78,25.59,41.78,4.22,5,0,27.27,31.75,7.08,16.46,1,0,0,0,0,0,1,1,1,4,1,0,2,0,3,1,0,1,1,1
339.1,1321.43,58,4.09,0.58,0.69,26.25,39.55,4.32,8,1,28.32,37.33,7.9,20.34,1,0,0,0,1,0,1,1,1,4,1,1,2,0,3,2,0,2,1,1
128.37,610.53,30,3.9,0.51,0.63,17.68,39,4.21,6,0,25.87,30.23,5.03,11.78,1,0,0,0,0,0,1,0,1,3,1,0,0,0,2,2,0,1,1,1
134.49,727.56,35,3.99,0.52,0.69,19.67,31,4.14,6,1,26.94,34,5.19,10.18,0,0,0,0,1,0,1,0,1,3,1,1,0,0,2,2,0,0,1,1
106.03,711.37,26,4.19,0.5,0.81,19.71,36.82,4,3,-1,24.36,29.41,4.04,8.05,0,0,0,0,0,0,1,1,0,3,1,0,0,0,2,1,0,0,1,1
217.65,910.1,41,4.04,0.55,0.63,22.46,37.19,3.94,6,0,26.53,34.55,5.83,12.53,1,0,0,0,1,0,1,1,1,3,1,0,0,0,2,2,0,1,1,1
394.74,1842.72,62,4.14,0.6,0.65,25.4,35.82,4.23,8,0,28.78,37.04,8.62,23.9,1,0,0,0,0,1,1,1,1,4,1,0,2,0,4,2,0,2,1,1
236.78,1251.93,45,4.14,0.58,0.8,25.83,45.25,4.25,5,0,26.27,29.31,6.41,14.23,1,0,0,0,0,0,1,1,1,4,1,0,1,0,2,1,0,1,1,1
241.45,1034.17,50,3.97,0.54,0.64,21.75,37.85,3.95,7,2,29.8,34.33,6.89,17.81,1,0,0,0,1,0,1,1,2,5,1,1,0,0,2,2,0,0,1,2
329.49,1274.74,60,4.01,0.55,0.67,25.15,43.22,4.09,8,2,29.36,33.33,7.99,21.85,2,0,0,0,1,0,1,1,2,6,1,1,0,0,2,2,0,1,1,2
324.49,1344.72,56,3.97,0.55,0.59,22.67,40.68,4.05,8,2,29.41,35.21,7.46,19.45,2,0,0,0,1,0,1,1,2,5,1,1,0,0,2,2,0,1,1,2
148.69,839.76,38,4.08,0.56,0.68,21.77,28.93,3.93,6,1,26.92,32.69,5.45,11.42,0,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,0,1,1
401.46,1732.84,67,4.06,0.59,0.45,19.8,30.63,3.96,13,3,34.65,40.48,8.25,18.96,2,0,1,0,1,1,1,0,3,5,1,1,0,0,3,3,1,1,1,2
821.95,2587.5,99,4.16,0.59,0.49,21.02,29.89,4.26,15,2,32.27,38.98,12.46,31.19,3,0,0,0,1,1,2,1,2,5,1,2,2,0,6,3,0,4,1,1
149.27,889.32,36,4.08,0.58,0.67,19.42,28.93,3.93,6,1,27.01,38,5.52,12.05,0,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,0,1,1
158.2,788.57,34,4.11,0.56,0.74,22.08,32.64,3.79,5,0,26.15,32.61,5.02,9.79,0,0,0,0,1,0,1,1,1,3,1,0,0,0,2,2,0,0,1,1
245.41,1319.25,50,4.14,0.54,0.6,21.2,39.59,4.12,6,1,29.87,35.59,6.81,14.64,1,0,0,0,1,0,1,0,1,5,1,1,0,0,2,2,0,0,1,1
234.4,1041.13,46,4.06,0.57,0.7,22.5,29.69,3.81,6,1,27.92,32.79,6.25,12.64,1,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,0,1,1
232.61,854.92,38,4.07,0.53,0.71,22.52,28.93,3.93,6,1,26.69,33.33,5.46,13.45,0,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,0,1,1
242.72,1119.04,50,3.99,0.57,0.6,22.4,28.75,3.9,8,2,30.02,38.46,6.56,12.76,2,0,0,0,1,0,1,1,2,3,1,1,0,0,3,2,0,1,1,1
126.61,685.97,32,3.95,0.51,0.56,13.22,40.8,4.2,6,2,32.26,38.64,5.81,12.79,1,0,0,0,1,0,1,0,2,4,0,1,0,0,1,1,0,0,1,2
146.32,944.34,42,4.05,0.57,0.62,20.54,29.67,4.17,8,2,27.88,37.04,5.86,11.42,1,0,0,0,1,0,1,0,2,3,1,1,0,0,3,2,0,1,1,1
230.78,1351.38,52,4.12,0.52,0.58,21,39.84,4.11,7,2,30.37,37.7,6.97,14.98,1,0,0,0,1,0,1,0,2,5,1,1,0,0,2,2,0,0,1,2
285.11,1399.89,60,4.1,0.58,0.6,23.5,32.1,3.95,8,2,30.7,36.99,7.2,15.2,2,0,0,0,1,0,1,1,2,4,1,1,0,0,3,2,0,1,1,1
182.06,727.98,42,3.99,0.55,0.57,19.67,29.67,4.17,8,2,29.54,37.04,6.07,12.52,1,0,0,0,1,0,1,0,2,3,1,1,0,0,3,2,0,1,1,1
243.12,908.22,50,3.92,0.55,0.56,19.43,30.26,4.05,8,2,30.16,35.94,6.76,12.86,2,0,0,0,1,0,1,0,2,3,1,1,0,0,3,2,0,1,1,1
447.71,1943.74,78,4.12,0.56,0.65,26.55,39.67,4.22,9,2,31.36,38.54,9.87,27,2,0,0,0,1,0,1,1,2,6,1,1,2,0,4,2,0,2,1,1
723.64,1674.84,86,3.97,0.6,0.5,24.51,30.9,4.24,12,3,31.21,41.82,10.08,25.01,2,0,0,0,1,0,1,1,2,4,1,2,2,0,5,3,0,3,1,1
511.36,1787.45,83,4.04,0.58,0.57,25.74,34.46,4.18,10,2,31.1,38.24,9.63,24.52,3,0,0,0,1,0,1,1,2,4,1,1,2,0,5,2,0,3,1,1
296.39,1216.31,54,4.11,0.56,0.7,24.89,38,4.24,7,0,28.52,35.71,7.45,19.6,1,0,0,0,0,0,1,1,1,4,1,0,2,0,4,2,0,2,1,1
300.35,1355.46,53,4.17,0.55,0.74,25.64,38,4.24,7,0,28.67,35.82,7.34,19,1,0,0,0,0,0,1,1,1,4,1,0,2,0,4,2,0,2,1,1
289.8,1330.17,57,4.11,0.56,0.7,25.75,38.5,4.18,7,0,28.45,36.62,7.78,20.34,1,0,0,0,1,0,1,1,1,4,1,0,2,0,4,2,0,2,1,1
84.65,439.39,23,4,0.51,0.78,16.89,40.5,4.3,3,-1,24.33,28.12,3.54,7.26,0,0,0,0,0,0,1,0,0,3,1,0,0,0,2,1,0,0,1,1
119.06,554.63,25,3.98,0.5,0.76,17.89,37.83,4.08,4,0,25.41,32.35,4.16,10.34,1,0,0,0,0,0,1,0,1,3,1,0,0,0,2,1,0,0,1,1
119.61,578.28,29,4.01,0.52,0.66,17.89,34.2,4.27,6,1,26.77,35.14,5.02,11.3,1,0,0,0,0,0,1,0,2,3,1,0,0,0,3,1,0,1,1,1
170.45,793.33,37,3.93,0.56,0.73,20.3,31.67,4,6,1,27.41,31.37,5.48,12.32,1,0,0,0,1,0,1,0,1,3,1,1,0,0,2,2,0,0,1,1
236.68,1166.18,50,4.08,0.54,0.6,21.2,41.61,4.11,6,1,29.67,36.07,6.81,14.5,1,0,0,0,1,0,1,0,1,5,1,1,0,0,2,2,0,0,1,2
132.12,802.19,31,4.08,0.53,0.68,19.9,39,4.21,6,0,26.34,34.15,4.96,10.53,1,0,0,0,0,0,1,0,1,3,1,0,0,0,2,2,0,1,1,1
237.6,1278.78,51,4.09,0.54,0.65,20.85,29.52,3.86,9,2,29.93,40,7.25,16.97,1,0,1,0,1,1,1,1,2,4,1,1,0,0,2,2,0,0,1,2
489.9,2345.93,69,4.22,0.55,0.48,19.27,30.52,3.76,12,3,34.64,37.93,9.19,21.54,1,0,1,0,1,0,1,1,3,6,1,1,0,0,2,4,1,0,1,1
306.26,1375.75,54,4.09,0.54,0.67,21.5,33.65,4.06,7,1,28.41,30.88,7.18,18.83,1,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,1,1,1
221.78,980.02,50,3.99,0.54,0.58,20.69,42.62,4.19,8,2,30.36,38.1,6.76,14.81,2,0,0,0,1,0,1,0,2,5,1,1,0,0,2,2,0,1,1,2
265.17,1269.31,56,4.05,0.52,0.57,22.06,33.96,4,9,3,31.25,37.14,7.18,15.7,2,0,0,0,1,0,1,1,3,5,1,1,0,0,3,2,0,1,1,1
398.47,1473.05,70,4.05,0.58,0.6,27.05,35.92,4.24,9,1,29.45,38.82,8.92,21.4,2,0,0,0,0,0,1,1,2,4,1,0,2,0,5,2,0,3,1,1
94.8,443.98,24,3.91,0.5,0.75,16.89,34,4.08,5,0,25.14,27.03,3.85,9.31,0,0,0,0,0,0,1,0,1,3,1,0,0,0,2,2,0,0,1,1
212.33,1148.54,47,4.06,0.51,0.62,18.55,38.24,4.06,6,1,29.1,36.67,6.63,14.89,1,0,0,0,1,0,1,0,1,4,1,1,0,0,2,2,0,0,1,2
246.57,1183.05,46,4.11,0.53,0.63,18.97,35.88,4.06,6,1,29.28,36.21,6.56,14.89,1,0,0,0,1,0,1,0,1,4,1,1,0,0,2,2,0,0,1,1
202.55,1056.52,44,3.98,0.51,0.64,20.29,37.83,4.11,7,2,30.46,35.59,6.58,14.81,1,0,0,0,1,0,1,0,2,5,1,1,0,0,2,2,0,0,1,1
318.64,1203.02,52,4.09,0.56,0.75,26.26,44.32,4.11,6,0,26.22,31.82,7.1,18.16,1,0,0,0,1,0,1,1,1,4,1,0,2,0,2,2,0,1,1,1
387.62,1277.36,56,4.08,0.56,0.54,21.53,28.75,3.9,8,2,30.54,35.21,6.94,15.71,2,0,0,0,1,0,1,1,2,3,1,1,0,0,3,2,0,1,1,1
640.84,2316.74,93,4.09,0.61,0.58,22.96,26.6,4.2,12,0,30.19,38.98,11.59,30.12,2,0,0,0,1,1,3,1,1,4,1,2,3,0,5,2,0,2,1,1
818.27,2415.29,87,4.12,0.59,0.57,26.08,32.83,4.03,13,1,30.76,35.58,9.69,23.65,3,0,1,0,1,1,2,1,2,5,1,1,2,0,3,3,0,2,1,1
778.59,1935.68,94,4.1,0.58,0.53,26.16,33.18,4.12,14,3,32.75,41.59,10.31,27,3,0,1,0,1,1,1,1,3,6,1,1,2,0,5,3,0,3,1,1
215.05,1024.76,44,4.14,0.54,0.64,20.29,31.67,4,6,1,28.02,33.93,6.11,12.64,1,0,0,0,1,0,1,0,1,3,1,1,0,0,2,2,0,0,1,1
239.88,1181.2,45,4.15,0.54,0.67,21.27,29.69,3.81,6,1,28.26,34.48,6.41,13.98,1,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,0,1,1
212.45,1172.78,49,4.09,0.56,0.61,20.67,30.26,4.05,8,2,29.67,37.1,6.49,13.68,2,0,0,0,1,0,1,0,2,3,1,1,0,0,3,2,0,1,1,1
178.12,869.88,38,4.08,0.55,0.55,19.9,32.06,4.06,6,1,28.74,35.42,5.81,11.77,1,0,0,0,0,0,1,1,2,3,1,0,0,0,3,1,0,1,1,1
408.79,1498.16,65,4.11,0.61,0.63,26.24,37.62,4.33,8,1,29.83,39.51,8.5,19.83,2,0,0,0,0,0,1,1,2,4,1,0,2,0,5,1,0,3,1,1
620.49,1651.43,61,4.13,0.61,0.66,24.6,33.26,4.3,9,1,28.95,37.8,8.49,21.1,1,0,0,0,0,1,1,1,1,4,1,1,2,0,4,2,0,2,1,1
466.45,1607.11,77,4.12,0.56,0.66,26.47,41.69,4.28,10,2,30.97,39.36,9.51,25.61,3,0,0,0,1,0,1,1,2,6,1,1,2,0,4,2,0,3,1,1
775.38,1970.61,73,4.06,0.6,0.58,21.9,34,4,12,1,30.48,34.74,9.14,21.97,2,0,1,0,1,1,2,1,2,6,1,1,1,0,2,3,0,1,1,1
602.73,1692.53,73,4.17,0.58,0.63,26.39,36.12,4.15,9,1,31.43,38.2,9.03,23.03,3,0,0,0,0,0,1,1,2,4,1,0,2,0,5,2,0,3,1,1
471.84,1334.54,63,4.05,0.59,0.62,24.87,35.3,4.04,9,2,28.65,34.62,7.8,18.07,3,0,0,0,1,0,1,1,2,4,1,1,0,0,3,2,0,2,1,1
420.87,1080.7,58,4.02,0.57,0.55,21.75,28.75,3.9,8,2,29.92,35.62,7.05,14.23,2,0,0,0,1,0,1,1,2,3,1,1,0,0,3,2,0,1,1,1
496.22,1265.51,59,4.13,0.57,0.66,25.69,37.14,4.43,7,1,29.15,39.47,7.92,19.23,1,0,0,0,0,0,1,1,1,4,1,1,2,0,4,1,0,2,1,1
217.57,1148.04,54,4.1,0.57,0.59,20.25,37.39,3.94,6,1,29.93,34.85,7.15,17.48,1,0,0,0,1,0,1,1,1,5,1,1,0,0,2,2,0,0,1,1
215.99,1247.31,53,4.1,0.57,0.64,21.65,33.76,3.88,6,1,29.08,34.33,6.94,16.93,1,0,0,0,1,0,1,1,1,4,1,1,0,0,2,2,0,0,1,1
220.53,1255.57,49,4.17,0.55,0.59,19.1,35.84,3.95,7,2,31.54,32.79,7.31,17.81,1,0,0,0,1,0,1,1,2,5,1,1,0,0,2,2,0,0,1,1
134.7,724.67,31,4.07,0.58,0.74,21.39,35.15,4,5,0,25.86,31.71,4.86,9.35,0,0,0,0,1,0,1,0,1,3,1,0,0,0,2,2,0,0,1,1
393.98,1423.49,70,4.04,0.56,0.61,25.07,40.52,4.11,10,3,30.93,34.48,8.21,21.07,3,0,0,0,1,0,1,1,3,6,1,1,0,0,3,2,0,2,1,2
428.44,1612.73,65,4.12,0.57,0.66,24.19,39,4.05,8,2,29.25,35.44,8.26,20.5,2,0,0,0,1,0,1,1,2,5,1,1,0,0,2,2,0,1,1,1
204.63,1150.97,51,4.05,0.52,0.61,21.29,42.62,4.19,8,2,30.89,37.5,6.93,14.81,2,0,0,0,1,0,1,0,2,5,1,1,0,0,2,2,0,1,1,2
226.17,885.42,43,4.04,0.58,0.53,21.57,30.94,3.89,7,1,29.52,39.29,6.22,12.76,1,0,0,0,1,0,1,1,2,3,1,0,0,0,3,2,0,1,1,1
194.92,853.72,38,4.08,0.55,0.66,21.76,32.64,3.79,5,0,26.41,34,5.5,11.97,0,0,0,0,1,0,1,1,1,3,1,0,0,0,2,2,0,0,1,1
204.8,901.71,44,4.04,0.59,0.57,21.2,32.76,4.06,7,1,29.99,37.04,6.29,12.76,1,0,0,0,1,0,1,0,2,3,1,0,0,0,3,2,0,1,1,1
168.26,937.38,41,4.02,0.56,0.66,21.48,37.19,3.94,6,0,26.66,35.19,5.85,12.48,1,0,0,0,1,0,1,1,1,3,1,0,0,0,2,2,0,1,1,1
175.45,819.81,37,4.04,0.58,0.68,21.36,31.38,3.85,5,0,26.2,31.37,5.44,11.88,0,0,0,0,0,0,1,1,1,3,1,0,0,0,2,2,0,0,1,1
127.84,708.31,34,3.99,0.55,0.74,20.48,31,4.14,6,1,26.69,33.33,5.06,9.79,0,0,0,0,1,0,1,0,1,3,1,1,0,0,2,2,0,0,1,1
324.47,1263.92,58,4.08,0.55,0.5,20.76,35.5,4.14,9,3,32.02,39.13,7.2,14.98,2,0,0,0,1,0,1,0,3,5,1,1,0,0,3,2,0,1,1,1
457.77,1569.78,65,4.07,0.56,0.69,25.87,35.83,4.26,8,1,28.81,38.75,8.53,21.87,1,0,0,0,1,0,1,1,1,4,1,1,2,0,4,2,0,2,1,1
190.85,1190.11,50,4.09,0.59,0.58,19.93,30.26,4.05,8,2,29.87,38.71,6.6,13.68,2,0,0,0,1,0,1,0,2,3,1,1,0,0,3,2,0,1,1,1
322.83,1799.13,61,4.17,0.57,0.52,21.69,38.17,4,10,3,33.64,39.47,8.07,18.96,2,0,0,0,1,0,1,1,3,5,1,1,0,0,2,2,1,1,1,2
257.26,1210.27,56,4.03,0.55,0.59,22.55,35.5,4.14,9,3,31.7,38.24,7.07,14.48,2,0,0,0,1,0,1,0,3,5,1,1,0,0,3,2,0,1,1,1
173.44,1299.47,40,4.18,0.51,0.55,16.27,39.38,4.12,7,2,36.47,40.38,7.02,16.53,1,0,0,0,1,0,1,0,2,5,0,1,0,0,1,2,0,0,1,1
362.71,1100.34,47,4.08,0.56,0.77,26.78,43.06,4.39,6,1,26.42,31.67,6.64,16.09,1,0,0,0,0,0,1,1,1,4,1,1,2,0,2,1,0,1,1,1
399.85,1699.48,67,4.13,0.55,0.69,24.26,44.73,4.14,7,1,28.96,32.1,8.59,22.81,2,0,0,0,1,0,1,1,1,6,1,1,1,0,2,2,0,1,1,1
270.68,1322.15,54,4.09,0.57,0.69,24.81,32.41,4,9,2,29.16,33.33,7.23,17.63,3,0,0,0,1,0,1,1,2,3,1,1,0,0,3,2,0,2,1,1
256.02,1170.7,51,4.02,0.57,0.65,21.76,32.41,3.82,6,1,27.85,33.85,6.73,14.52,1,0,0,0,1,0,1,1,1,3,1,1,0,0,2,2,0,0,1,2
356.34,1321.22,60,4.06,0.57,0.58,21.54,29,3.82,10,2,31,36,7.79,18.22,1,0,1,0,1,1,1,1,2,5,1,1,0,0,2,3,0,0,1,1
