Y1_ligscore_pose,Y2_ligscore_rank
-51.48,-21.65
-47.36,-17.63
-55.26,-24.51
-15.28,-2.75
-49.92,-14.44
-32.28,-2.42
-24.68,1.9
-34.8,-6.5
-26.47,0.05
-35.38,-13
-25.21,-2.86
-26.3,-4.71
-23.34,-4.32
-51.06,-8.21
-47.17,-9.81
-34.51,-3.59
-46.41,-12.26
-32.12,-2.53
-37.28,-9.45
-37.52,-1.92
-32.98,3.59
-34.92,-6.36
-41.6,-11.88
-30.89,-2.66
-38.91,-8.1
-32.13,-1.78
-41.39,-10.46
-14.65,-0.67
-7.7,1.3
-21.03,-0.34
-23.05,-5.21
-45.79,-12.43
-25.13,-0.04
-10.76,5.94
-24.31,-1.54
-10.21,6.08
-35.57,-7.25
-39.51,-13.77
-42.09,-5.43
-33.91,-8.72
-43.71,-14.73
-43,-10.48
-28.89,-9.81
-50.15,-17.41
-46.41,-7.48
-27.43,-6.99
-30.81,-6.66
-50.63,-14.13
-10.52,0.58
-31.45,-4.51
-44.16,-10.03
-52.44,-9.45
-31.94,-1.82
-33.09,0.46
-40.62,-9.79
-49.31,-6.84
-74.94,-13.12
-34.83,-7.33
-49.19,-10.75
-33.37,-1.86
-50.31,-16.2
-52.29,-13.37
-44.99,-14.84
-29.37,-18.72
-24.13,-14.64
-18.69,-6.94
-25.81,-7.99
-27.69,-9.39
-40.96,-2.98
-22.6,-3.91
-55.31,-17.09
-31.9,-5.89
-21.66,-3.89
-24.73,1.48
-31.25,-3.87
-42.51,-5.08
-40.63,-6.83
-31.98,3.57
-30.89,-5.98
-31.04,-3.81
-28.93,-4.21
-26.83,-8.64
-20.91,-7.34
-22.84,-6.59
-61.16,-10.76
-34.41,-5.63
-44,-4.79
-38.9,-9.42
-31.74,10.55
-36.03,-3.97
-27.88,-3.97
-25.59,-4.52
-20.91,6.38
-41.29,-10.08
-35.12,-8.52
-36.35,-10.59
-42.35,-3.02
-46.28,-12.81
-43.43,-12.19
-46.71,-3.41
-24.21,-1.93
-24.67,-0.67
-35.47,-16.64
-50.7,-20.34
-90.37,-27.41
-48.6,-20.2
-58.27,-23.37
-66.46,-5.35
-44.73,-11.84
-4.36,9.79
-19.62,5.24
-27.09,-5.7
-47.03,-3.08
-61.81,-8.58
-37.95,-8.31
-44.38,-10.66
-45.23,-6.21
-36.63,-8.24
-56.36,-17.17
-84.1,-30.4
-12.61,-3.77
-25.6,-2.63
20.38,20.68
-51.75,-17.84
-33.47,-7.03
-46.08,-13.04
-23.13,4.36
-35.39,-6.27
-35.83,-9.08
-42.89,-9.52
-40.61,-3.03
-44.87,-6.88
-18.39,-4.44
-34.13,-9.05
-0.94,11.17
-24.85,-0.18
-53.31,-3.53
-42.55,-7.41
-24.92,-3.54
-27.89,3.65
-21.26,9.06
-17.81,-5.45
-43.42,-10.66
-97.59,-28.42
-28.5,-14.28
-26.83,-9.34
-41.42,-13.28
-38.02,-12.85
-29.92,-6.11
-32.53,-9.68
-21.25,-9.52
-21.67,-10.45
-42.88,-10.7
-45.43,-14.92
-24.65,-7.19
-35.09,-7.68
-89.15,-30.1
-91.2,-26.12
-91.09,-35.18
-26.26,2.17
-29.59,0.41
-33.43,-3.39
-6.22,5.13
-23.24,-6.28
-23.14,-6.47
-22.17,-4.84
-37.67,-6.95
-25.88,-9.97
-43.54,-12.73
-71.37,-9.92
-52.17,-14.59
-37.86,-7.75
-46.27,-9.58
-71.22,-18.13
-6.08,6.24
-24.42,-0.49
-17.78,5.24
-27.32,-1.26
-35.17,1.7
-54.46,-11.29
-55.6,-5.99
-85.89,-15.07
-82.38,-17.96
-41.71,-9.26
-39.09,-4.1
-9.34,10.59
-24.83,-7.46
-53.72,-5.6
-52.73,0.09
-57.13,-13.14
-96.56,-29
-85.68,-24.05
-57.14,-8.73
-72.67,-30.48
-53.41,-6.87
-38.48,-10.97
-41.89,-13.01
-40.26,-11.98
-22.52,-8.45
-44.03,-7.45
-60.07,-14.21
-27.03,-4.02
-28.22,-6.78
-25.18,-3.53
-22.62,-6.76
-27.41,-10.22
-24.41,-7.08
-31.41,-11.26
-53.31,-12.44
-71.98,-24.95
-32.75,-5.02
-51.13,-16.43
-32.89,0.65
-33.97,-5.55
-56.14,-9.37
-42.42,0.01
-46.84,-12.4
-46.71,-11.71
-36.36,1.26
-37.48,-6.44
-24.12,-2.03
-53.55,-13.2
-17.22,-2.04
-8.69,0.11
-21.35,-0.02
-25.76,-8.58
-45.7,-21.83
-30.56,-9.14
-19.36,-4.17
-22.74,-2.05
-10.14,5.56
-57.66,-18.28
-38.76,-0.25
-46.16,-6.14
-23.25,-0.86
-43.38,-6.05
-48.95,-11.72
-22.44,-10.34
-43.04,-6.94
-43.08,-3.9
-35.39,-10.9
-35.43,-10.51
-55.87,-8.13
-12.94,0.99
-37.52,-5.99
-46.29,-8.84
-45.06,-4.75
-44.73,-7.33
-55.79,-13.56
-54.61,-15.1
-38.68,-1.99
-86.87,-24.61
-31.4,-3.14
-44.94,-6.51
-56.12,-13.11
-34.4,-9.83
-40.91,-11.17
-37.83,-11.09
-20.22,-9.68
-26.96,-10.6
-21.65,-6.43
-20.15,-8.53
-21.67,-9.99
-51.23,-6.85
-19.58,-3.31
-56.83,-13.95
-34.69,-2.74
-16.45,-0.51
-43.02,-11.56
-33.24,-5.19
-50.27,-4.89
-45.2,-5.58
-50.12,-10.03
-34.78,-9.03
-31.5,-4.77
-37.08,-12.13
-23.67,-3.84
-25.52,-8.62
-27.32,-9.34
-93.48,-21.38
-32.2,-1.54
-26.02,1.48
-31.11,-6.47
-55.16,-16.51
-49.53,-12.14
-25.67,2.15
-32.48,-2.22
-37.13,1.73
-41.43,-16.23
-48.03,-6.84
-30.63,-3.86
-41.87,-6.8
-43.97,-4.55
-44.15,-8.15
-83.01,-16.66
-22.82,-2.29
-17.85,-0.18
-32.01,-7.29
-45.22,-12.24
-67.68,-22.06
-41.61,-8.79
-37.14,-14.73
-70.22,-12.69
-35.69,-6.48
-13.87,0.08
-32.75,-3.62
-22.41,-3.63
-40.44,-5.99
-59.77,1.26
-42.07,1.84
-71.99,-22.67
-55.34,-4.76
-27.63,-0.18
-65.35,-17.45
-76.42,-9.81
-18.51,-7.41
-28.31,-3.56
-47.56,-16.36
-25.19,1.73
-42.85,-8.85
-33.16,-11.94
-23.13,-0.02
-30.43,-1.39
-34.21,-4.05
-39.58,-7.09
-27.11,-0.85
-13.08,12.1
-26.09,-7.93
-16.28,0.13
-9.22,2.01
-28,-1.05
-44.81,-3.68
-32.02,-1.75
-23.48,-1.14
-24.91,5.84
-24.46,7.15
-13.08,0.21
-35.88,-2.97
-54.36,-7.24
-13.33,0.32
-26.48,-8.05
-39.54,-10.78
-34.58,-13.96
-30.99,-12.75
0.83,14.87
-23.73,-7.13
-21.17,-5.62
-39.37,-9.42
-38.43,-8.95
-31.14,-8.86
-39.02,-9.88
-49.82,0.34
-63.73,4
-53.88,-4.89
-42.1,-13.13
-43.98,-15.84
-54.22,-26.75
-16.14,-7.24
-22.91,-8.92
-19.12,-5.58
-26.11,-4.5
-28.73,-5.76
-24.47,-3.05
-32.67,-1.79
-53,1.58
-39.97,-4.79
-33.86,-9.89
-37.74,-4.49
-46.05,-1.17
-12.69,-0.88
-12.31,7.6
-16.24,4.37
-27.92,0.38
-35.06,-3.6
-44.24,-2.72
-47.7,7.33
-59.97,2.72
-60.55,-0.44
-31.45,-4.66
-17.23,5.3
-14.07,5.57
-14.81,3.81
-58.65,-9.38
-68.99,-8
-38.79,2.54
-81.31,-12.65
-67.81,-9.36
-62.73,-8.7
-41.46,-4.13
-47.38,-0.19
-35.42,-13.18
-31.69,-8.03
-34.24,-9.22
-16.98,-2.04
-23.83,12.76
-36.61,-4.41
-27.59,-5.7
-27.64,-6.29
-28.36,-7.66
-40.09,-14.65
-26.2,-2.97
-25.54,-4.31
-25.23,-8.38
-47.49,-4.91
-63.07,-12.31
-31.53,-2.94
-60.81,-15.46
-38.82,-8.51
-29.55,-4.6
-40.72,-0.92
-36.32,6.75
-23.56,1.33
-30.15,-2.12
-29.8,3.3
-36.06,-2.22
-22.3,2.29
-32.19,-2.68
-19.85,-4.7
-6.54,3.61
-22.48,-1.34
-16.42,-1.63
-44.38,-14.05
-28.2,-6.35
-14.25,2.15
-12.24,7.96
-12.52,3.25
-44.05,-1.19
-49.81,-5.54
-40.44,-6.22
-29.64,-7.65
-52.28,-16.29
-47.58,-7.15
-18.37,-6.32
-34.36,-0.53
-28.04,5.27
-18.45,-0.55
-28.33,-4.89
-45.64,-4.5
-7.44,4.55
-34.22,-6.4
-44.9,-5.92
-32.51,-0.07
-45.39,-2.64
-32.47,4.52
-40.16,-0.58
-33.96,-2.57
-71.25,-10.98
-27,3.62
-36.18,-1.82
-29.53,8.76
-35.09,-11.82
-39.3,-14.94
-33.8,-9.53
-18.19,-5.22
-18.79,-10.17
-24.59,-12.56
-17.07,-5.6
-16.61,-4.69
-44.69,-0.77
-12.74,1.54
-42.31,-4.19
-42.44,-13.22
-21.1,-2.37
-32.29,-7.46
-38.7,-6.09
-49.87,-6.39
-45.74,-3.57
-37.19,-5.7
-36.53,-12.16
-33.58,-10.79
-31.31,-3.25
-24.14,-7.31
-11.99,0.1
-24.1,-9.71
-57.09,11.21
-29.13,4.46
-24.28,0.37
-30.6,-3.16
-52.69,-5.82
-34.71,-4.59
-26.64,-1.92
-30.51,-3.08
-30.66,0.41
-37.7,-10.15
-49.89,-9.28
-47.1,-7.94
-42.81,-3.99
-60.26,-13.57
-51.95,-10.31
-73.48,-13.62
-30.69,-5.62
-30.66,-5.73
-29.69,1.31
-48.93,-12.94
-65.87,-2.6
-39.26,-2.07
-44.64,-10.45
-75.26,-11.47
-35.39,-7.32
-1.19,8.83
-26.2,-0.96
-21,-4.4
-31.71,-0.12
-49.34,2.9
-56.98,-3.21
-63.38,-13.27
-43.6,5.91
-32.89,-6.73
-51.55,-6.15
-56.38,-2.43
-15.96,-8.16
-23.82,2.61
3.29,15.4
-38.7,-12.8
-41.02,-10.07
-38.17,-12.11
5.37,22.15
-41.59,-13.67
-53.02,-25.24
-45,-7.8
-35.38,-16.17
-16.8,4.59
-30.14,-19.25
-29.06,-17.51
-13.15,-6.56
-30.33,-6.64
-58.66,-14.42
-34.7,-7.86
-22.37,-8.11
-55.76,-27.61
-63.53,-33.11
-22.88,-10.01
-44.21,-14.08
29.52,0.9
-25.82,-13.3
-28.59,-13.12
-43.74,-15.42
-44.28,-23.48
-40.01,-20.5
-32.37,-12.42
-21.72,-9.94
-18.45,-5.57
-46.11,-17.01
-52.88,-29.34
-31.73,-14.93
-59.04,-35.06
-61.21,-10.27
-23.12,-4.19
-56.56,-16.05
-36.13,-15.03
-51.03,-27.25
-51.21,-27.45
-13.36,-9.05
-31.4,-19.47
-30.6,-16.68
-24.47,-10.05
-34.43,-7.77
-22.59,-6.52
-33.56,-9.2
-62.78,-12.25
-35.65,-6.04
-44.69,-21.12
-48.4,-15.87
-61.48,-19.41
-11.99,-7.14
-29.09,-10.76
-27.16,-9.98
-19.14,3.11
-40,-7.22
-52.4,-9.36
-17.85,10.53
-25.53,3.81
-25.01,-7.54
-35.16,-10.97
-32.06,-5.08
-4.11,10.92
-34.86,-14.9
-58.67,-24.78
-45.19,-19.45
-37.6,0.53
-34.49,-12.67
-56.62,-9.9
-74.08,-29.55
-51.96,-16.19
-3.93,0.36
-41.79,-17.31
-38.9,-21.94
-38.63,-15.37
-22.98,-14.28
-67.99,-30.6
-59.73,-16.52
-33.14,-9.4
-33.44,-8.07
-27.4,-6.59
-43.94,-26.65
-30.61,-16.55
-31.3,-16.35
-35.7,-21.86
-69.25,-24.94
-56.21,-11.99
-44.57,-15.9
-51.69,-22.58
-39.71,-12.66
-26.16,-7.38
-37,-11.03
-35.33,-1.47
-36.52,-10.84
-32.63,-9.04
-6.37,0.18
-45.17,-20.17
-24.84,-4.01
-45.19,-12.19
-20.28,-12.06
-9.2,-6.52
-32.52,-18.56
-13.89,-3.78
-50.85,-29.4
-29.68,-10.03
-24.63,-13.21
-24.14,-7.72
-30.28,-19.13
-35.52,-7.37
-33.89,-7.33
-41.98,-10.92
-31.46,-11.36
-42.93,-21.47
-34.24,-1.4
-17.59,-5.88
-37.6,-9.21
-29.5,0.49
-35.74,-8.39
-39.39,-8.84
-37.41,-3.16
-4.41,1.47
-27.13,-4.05
-42.29,-12.72
-36.82,-9.33
-21.71,4.72
-20.23,3.53
-32.17,-1.72
-46.52,-13.81
-75.3,-20.59
-30.57,0.36
-45.8,-10.43
-33.56,-10.5
-45.87,-23.36
-56.4,-35.24
-42.58,-20.33
-23.73,-20.31
-17.17,-15.16
-25.12,-18.65
-18.77,-7.77
-20.94,-7.7
-41.88,-3.61
-17.48,-2.45
-55.18,-25.25
-35.59,-7.09
-15.13,-4.62
-40.13,-13.16
-38.8,-12.29
-43.9,-7.37
-34.18,-4.93
-31.89,-3.35
-37.65,-13
-37.65,-14.42
-28.83,-8.43
-31.33,-19.86
-24.82,-14.06
-26.31,-13.88
-23.03,-1.55
-32.39,-9.83
-46.6,-10.87
-35.4,-20.05
-45.04,-10.73
-60.71,-20.56
-21.98,-3.43
-30.33,-8.84
-48.68,-18.35
-45.4,-21.6
-40.7,-20.49
-35.4,-13.9
-43.07,-4.38
-42.79,-6.43
-37.91,1.43
-56.42,-11.18
-36.54,-21.11
-33.94,-16.18
-33.92,-2.74
-49.99,-23.92
-46.15,-10.98
-49.3,-27.85
-48.09,-25.79
-66.73,-35.65
-45.79,-20.68
-8.87,1.69
-20.04,2.52
-26.47,-14.9
-44.03,-12.88
-46.89,-10.97
-61.04,-21.39
-58.23,-17.41
-38.11,-10.47
-38.27,-15.66
-57.88,-16.97
-55.61,-18.8
-15.36,-10.68
-25.19,-15.72
168.37,59.63
-37.5,-12.33
-44.06,-15.31
-46.3,-14.06
-5.87,9.44
-26.87,-3.91
-42.99,-17.38
-35.72,-3.51
-26.98,-0.36
-22.66,-0.22
-24.62,-13.63
-19.16,-3.72
-8.33,-0.89
-25.62,-4.12
-51.33,-5.51
-27.58,-2.29
-16.73,-1.93
-27.4,-8.6
-29.84,-6.93
-15.36,-3.83
-47.64,-18.53
75.72,27.25
-18.81,-4.4
-22.07,-7.25
-36.5,-7.84
-29.03,-9.74
-26.74,-5.64
-25.48,-11.19
-19.78,-9.59
-16.59,-7.66
-34.39,-8.71
-34.32,-9.59
-26.29,-8.55
-35.19,-17.33
-52.48,-8.86
29.93,15.89
-32.55,-1.43
-44.29,-13
-41.61,-8.11
-29.48,-5.89
-13.69,-6.62
-21.66,-6.17
-22.25,-6.37
-31.4,-10.64
-51.57,-26.19
-34.19,-20.57
-32.2,-6.59
-24.86,-0.24
-25.92,-2.61
-37.89,-11.65
-47.62,-16.69
-59.86,-15.61
-1.35,2.72
-15.47,1.32
-22.24,-7.61
-30.96,-6.69
-41.27,-9.17
-62.77,-17.86
19.74,18.07
42.83,30.91
35.71,25.42
-35.45,-10
-31.48,-8.46
-16.13,2.96
-15.39,3.29
-43.7,-6.22
14.94,11.72
-46.79,-10.42
17.92,23.51
-33.24,-6.78
-59.74,-10.23
-41.1,-10.74
-14.56,-0.61
-35.9,-11.32
-35.34,-10.74
-26.93,-7.67
-15.33,-3.55
-45.25,-6.97
-42.1,-3.46
-27.99,-10.28
-23.18,-3.37
-22.58,-3.71
-26.41,-9.27
-15.84,0.03
-15.4,-1.84
-22.59,-4.85
-48.08,-9.64
-49.88,-13.56
-38.39,-10.84
-44.77,-6.75
-28.34,-4.79
-29.46,-5.38
-30.11,-1.37
-45.59,-10.89
-41.33,-13.19
-37.28,-11.88
-21.17,-2.27
-28.57,-0.88
-24.41,-6.81
-40.56,-5.32
-16.77,-7.13
-12.24,-4.56
-26.05,-9.95
-21.89,-7.15
-51.61,-25.39
-31.59,-10.27
-4.69,-0.72
-24.86,-6.33
-11.62,3.66
-41.42,-16.16
-44.1,-12.62
-40.95,-6.43
-25.37,-9.45
-28.82,1.57
-26.77,-3.13
-21.77,-9.61
-45.26,-14.4
-18.53,5.97
-34.91,-11.44
-30.73,-8.75
-54.25,-13.12
-16.47,-6.16
-25.03,-9.16
-40.11,-13.62
-36.75,-5.67
-31.1,1.28
-20.77,6.57
-40.95,-3.52
-47.59,-15.53
-38.55,-5.92
-30.12,-7.01
-35.24,-5.45
-43.99,-8.77
-32.78,-9.42
-35.98,-13.89
-17.75,2.09
-14.14,-5.64
-20.74,-11.53
-22.26,-11.75
-21.68,-8.88
-24.17,-10.85
-44.91,-5.93
-23.4,-6.65
-45.21,-18.48
-50.96,-17.02
-18.38,-3.9
-30.85,-9.51
-29.43,-3.36
-50.94,-13.04
-46.44,-17.87
-43.6,-13.84
-33.16,-11.37
-31.09,-8.22
-26.77,-4.34
-21.94,-13.82
-25.94,-16
-16.63,-9.4
26.79,31.67
-40.49,-8.98
-17.36,1.63
-34.15,-15.69
-37.71,-11.85
-34.68,-5.11
-20.44,-0.15
-24.5,-2.32
-35.81,-8.66
-34.45,-12.23
-32.69,-9.05
-31.32,-7.81
-51.6,-10.99
-48.74,-11.28
-42.89,-7.03
-28,-5.9
-33.8,-13.95
-36.29,-17.14
-25.06,-1.4
-39.45,-9.93
-19.68,-8.55
-38.34,-11.43
-38.95,-12.75
13.59,10.34
-34.52,-10.57
-4.32,6.02
-25.79,0.98
-22.71,-12.41
-34.38,-5.07
-22.86,-0.96
-37.49,-3.02
-33.02,-9.66
-13.55,11.05
-27.19,-7.5
-26.59,-2
-14.33,5.63
-9.7,-1.49
23.26,12.17
-47.84,-8.96
-31.1,-4.9
-34.67,-10.95
-48.05,-22.5
2.09,17.73
-44.63,-7.07
-33.47,0.68
-55.41,-13.83
-38.09,-8.3
-37.28,-5.93
-12.09,1.11
-30.92,-4.55
-8.58,4.12
-21.34,0.6
-54.04,-11.25
-40.6,-7.16
-1.89,18.27
-37.72,-5.34
-19.25,12.43
-13.08,0.42
-37.76,-6.16
-60.64,-3.1
-14.69,-7.36
-27.05,-11.23
-38.91,-4.89
-28.68,-0.39
-26.49,-3.36
-27.67,-6.13
-18.38,-6.26
-16.71,-2.38
-37.69,-4.15
-35.21,-3.69
-29.67,-8.91
-37.76,-6.45
-65.7,-12.33
-77.61,-13.8
-70.14,-10.36
-29.73,-0.69
-29.48,-2.14
-28.99,-4.3
-12.5,-2.55
-17.96,-2.44
-18.73,-3.14
-24.97,-2.47
-29.92,-2.04
-31.54,-9.57
-51.38,-13.38
-69.38,-11.76
-65.32,-18.51
-38.17,-10.12
-46.3,-6.24
-63.27,-9.21
2.53,12.25
-16.86,5.66
-28.91,-3.88
-33.1,-6.05
-38.39,-6.51
-49.72,-8.85
-59.06,-8.51
-70.2,-11.79
-85.04,-19.02
-29.36,0.79
-32.8,-5.8
-6.02,11.37
-15.94,0.37
-42.09,-4.44
-52.26,-2.89
-35.55,7.11
-74.04,0.07
-63.77,-10.8
-72.99,-15.69
-59.17,-11.76
-44.02,-12.18
-21.69,2.91
-28.7,-3.96
-21.5,2.32
-6.76,5.68
-46.92,-7.05
-61.85,-16.45
-25.4,-7.2
-19.51,4.23
-29.38,-9.23
-32.84,-13
-21.32,-1.61
-16.8,4.18
-25.21,-10
-51.77,-10.18
-61.69,-4.25
-39.55,-10.42
-39.8,-4.22
-25.53,2.1
-30.13,-6.02
-52.4,-8.79
-26.56,14.23
-43.31,-8.98
-44.33,-9.71
-36.3,-5.66
-29.7,-1.65
-21.33,3.64
-30.15,1.61
-1.27,9.47
-8.02,0.29
-38.02,-16.43
-19.9,-3.76
-30.33,-2.44
-25.21,-1.06
-17.7,0.73
-22.32,-2.15
-19.03,-1.85
-50.63,-11.71
-42.28,-7.33
-53.71,-9.78
-25.95,2.93
-41.99,-4.89
-48.3,-4.12
-27.9,-11.38
-42.06,-5.58
-39.01,-6.75
-29.67,0.45
-35.57,-8.09
-48.29,-0.63
-5.49,4.07
-32.07,-3.9
-49.52,-12.05
-41.55,-4.59
-25.75,6.65
-28.48,3.39
-50.72,-9.13
-37.21,4.91
-80.18,-13.39
-37.94,-2.33
-46.08,-4.69
-49.87,-8.77
-30.07,-6.57
-34.1,-2.52
-30.19,-5.38
-16.75,-5.62
-13.64,-5.56
-14.6,-5.2
-25.36,-9.42
-25.48,-9.88
-36.62,0.84
-21.43,-2.31
-43.81,-8.7
-41.97,-5.47
-26.6,-7.27
-29.21,-1.6
-40.89,-6.68
-53.94,-11.02
-46.43,-1.51
-47.81,-2.5
-31.51,-3.46
-27.37,1.62
-30.02,-7.79
-9.72,2.45
-16.02,-2.79
-11.64,0.12
-44.69,-4.59
-31.63,3.35
-31.85,-3.72
-37.2,-11.77
-28.57,10.65
-40.82,-2.35
-27.21,0.71
-26.41,1.32
-44.66,-7.02
-36.73,-7.16
-29.83,3.58
-43.88,-12.43
-40.74,-4.97
-49.72,-8.62
-50.66,-10
-55.89,-3.75
-31.02,-8.17
-25.18,-3.38
-25.24,-3.39
-39.18,-1.93
-55.18,-13.69
-38.64,-5.19
-35.51,-1.04
-65.49,-7.42
-24.1,5.65
-3.27,8.79
-19.3,6.08
-22.3,-7.17
-41.3,-7.79
-58.77,-3.52
-60.06,-12.6
-43.46,1.13
-60.23,-13.69
-27.75,1.11
-65.12,-15.05
-79.03,-12.61
-13.73,-6.82
-31.9,-11.63
-36.86,-6.29
-42.28,-13
-30.54,-3.67
-25.4,4.42
5.2,24.89
-32.68,-2.97
-32.37,-6.6
-32.83,2.68
-22.99,5.31
-21.15,6.52
-19.19,-5.17
-21.71,-5.19
-15.9,-4.75
-24.87,-2.7
-42.24,0.91
-28.73,-1.37
-23.72,-6
-41.65,-7.12
-34.33,-1.31
-18.04,-9.08
-46.63,-11.51
-75.63,-18.4
-18.79,-6.76
-26.28,-10.44
-39.14,-14
-37.06,-12.66
-22.79,-4.38
-24.82,-2.61
-25.38,-15.36
-25.77,-12.87
-39.03,-14.68
-32.76,-5.99
-23.8,-4.26
-25.35,-1.09
-54.6,-12.66
-57.29,-3.57
-58.57,-6.62
-32.5,-0.84
-34.45,-2.44
-28.02,3.84
-7.38,0.23
-22.34,-10.36
-20.25,-8.79
-24.35,-6.9
-31.66,-7.84
-22.54,-6.74
-38.15,-8.22
-60.29,-8.12
-32.24,-2.74
-29.09,-5.79
-38.42,-9.24
-54.97,-14.46
-5.12,1.93
-23.45,-2.26
-27.9,-2.34
-24.89,-1.09
-33.62,-2.88
-56.08,-9.05
-44.35,2.88
-56.63,-0.03
-69.29,-6.47
-32.52,-9.35
-30.92,-5.22
-16.19,2.56
-17.16,-0.16
-45.23,-3.17
-53.47,0.22
-35.17,3.64
-85.67,-16.65
-45.85,0.99
-57.29,-9.95
-60.53,-13.97
-40.29,-7.61
-34.07,-10.2
-31.03,-4.34
-37.46,-14.33
-16.01,-6.87
-47.46,-6.79
-49.22,-11.1
-24.54,-7.27
-41.48,-17.79
-25.47,-7.16
-28.69,-9.84
-24.81,-9.08
-26.3,-8.61
-19.02,-4.27
-48.47,-10.22
-64.25,-16.64
-33.1,-11.53
-48.69,-10.39
-35.61,-10.61
-25.67,-4.38
-47.33,-5.03
-41.69,1.48
-37.86,-6.49
-36.26,-4.05
-39.45,-4.97
-27.93,2.58
-23.81,-6.24
-37.63,-3.13
-13.34,-3
-13.03,-6.28
-26.62,-7.57
-15.81,-2.01
-33.45,-6.78
-28.85,-7.39
-4.8,7.39
-17.81,-1.03
-3.76,8.58
-41.71,-5.97
-37.3,-2.25
-37.55,-3.85
-19.58,-0.79
-26.67,0.66
-36.07,-1.93
-15.95,-7.16
-36.64,-4.8
-46.87,-10.09
-31.49,-5.96
-31.67,-8.13
-55.59,-7.3
-6.97,0.9
-31.24,-3.65
-38.47,-5.41
-43.44,-10.9
-34.4,1.58
-47.46,-4.48
-44.33,-10.35
-41.76,-4.44
-49.58,-0.39
-33.12,-2.82
-21.87,11
-46.89,-7.33
-30.83,-4.75
-38.2,-10.52
-31.78,-7.65
-16.87,-4.9
-13.7,-4.44
-21.41,-12.82
-15.85,-6.79
-16.42,-7.52
-47.46,-2.51
-21,-8.27
-36.46,-4.64
-44.56,-13.86
-18.76,-7.44
-36.57,-11.2
-36.6,-10.19
-55.5,-13.24
-46.44,-7.91
-38.71,-3.76
-34.88,-13.42
-25.24,-6.52
-31.03,-7.2
-14.74,-2.43
-16.24,-5.11
-10.94,2.18
-58.22,3.83
-29.44,0.79
-31.57,-1.33
-31.75,-5.45
-45.25,-3.04
-42.43,-5.7
-25.53,0.11
-29.67,-2.78
-45.42,-11.01
-35.1,-12.98
-36.12,-3.58
-34.95,-5.01
-38.41,-7.1
-41.53,-2.76
-36.08,0.93
-77.18,-16.72
-27.98,-7.87
-26.66,-7.26
-33.14,-1.86
-40.94,-8.05
-56.69,-8.5
-39.66,-8.56
-35.49,-4.35
-72.73,-12.16
-26.02,0.87
-7.62,2.89
-20.19,1.79
-14.08,-2.14
-40.41,-8.87
-53.84,-2.33
-49.99,-3.84
-52.95,-5.58
-43.18,-0.23
-28.45,3.55
-55.91,-9.41
-64.76,-11.65
-5.15,0.99
-25.51,-1.65
-49.37,-13.02
-29.52,-4.5
-36.13,-6.07
-30,-3.18
-9.37,10.85
-30.69,-12.32
-22.32,-2.16
-33.76,-9.3
-35.05,-11.44
-34.49,-9.06
-15.15,-7.03
-20.01,-10.37
-9.58,-3.02
-19.23,0.14
-48.02,-12.48
-29.77,-5.72
-10.95,3.98
-23.74,-8.34
-23.94,-7.06
-10.39,-1.23
-44.03,-16.97
-78.56,-18.76
-7.68,0.96
-23.54,-8.46
-31.14,-12.9
-29.74,-11.57
-21.69,-11.74
-20.02,-9.24
-18.89,-11.55
-19.52,-7.1
-40.4,-16.7
-37.35,-15.23
-26.71,-14.67
-26.56,-11.33
-48.9,-15.28
-61.9,-9.85
-57.07,-22.87
-28.02,-7.02
-29.19,-10.23
-32.3,-13.14
-10.05,-6.36
-15.92,-5.48
-16.69,-5.96
-20.44,-3.06
-27.54,-9.87
-17.93,-10.48
-28.79,-4.44
-53.81,-7.9
-36.77,-4.83
-29.27,-8.58
-36.19,-14.35
-59.31,-17.18
-7.57,-0.43
-21.13,-6.6
-16.11,-4.28
-23.32,-3.36
-39.47,-13.04
-46.15,-11.79
-48.16,-7.89
-55.68,-8.31
-75.25,-16.61
-25.5,-8.03
-27.36,-7.67
-5.01,8.62
-14.93,-3.97
-38.98,-5.1
-47.09,-8.04
-40.1,-10.9
-67.44,-10.31
-53.56,-9.08
-56.78,-19.45
-53.25,-20.77
-42.1,-5.78
-29.78,-11.16
-25.65,-9.14
-31.16,-12.55
-13.52,-6.51
-48.15,-18.19
-48.86,-17.55
-26.67,-15.33
-27.91,-14.54
-29.03,-12.11
-27.15,-9.65
-25.27,-13.83
-24.02,-12.26
-24.25,-13.09
-42.85,-15.47
-53,-18.53
-28.53,-5.59
-40.87,-17.15
-19.26,4.65
-27.27,-10.17
-22.85,0.32
-41.43,-11.99
-26.68,-3.61
-29.33,-8.23
-36.63,-4.79
-33.73,-10.16
-18.44,-5.93
-35.34,-9.5
-6.66,1.59
-10.58,-3.76
-23.85,-8.75
-17.2,-2.31
-32.66,-7.5
-25.94,-8.7
-16.7,-5.22
-15.9,-0.54
-21.58,-9.3
-37.82,-10.34
-32.1,-6.98
-38.92,-9.74
-19.82,-6.41
-37.17,-15.16
-27.49,-9.09
-13.85,-4.47
-30.11,-6.2
-37.11,-3.71
-25.84,-8.97
-27.95,-6.9
-38.91,-8.62
-10.36,-0.51
-27.02,-10.93
-37.01,-9.24
-30.03,-5.65
-44.34,-12.14
-36.76,1.09
-36.18,-9.88
-22.98,-3.16
-57.7,-12.03
-36.37,-9.82
-36.83,-7.94
-40.73,-13.62
-27.69,-11.44
-31.23,-11.78
